M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06,M06.flow,M06.p95_ms,M06.status,M07,M07.met,M07.status,M07.total,M08,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,composition,lidar_ues,n_lidar_active,n_ues,scheduler,seed,transient_excluded
ue20_qfi2,132.776,148.208,149.628,150.132,ok,0.42479608041108347,ok,ue8_qfi85,1,1,1,3038.5000000000005,data,ok,2.0,False,,proxy,3,0,,ue22_qfi2,0.02027027027027027,148,150.0,ok,,ue10_qfi2,150.224,ok,,0,ok,26,,ue1_qfi4,0.10029506666666667,ok,0.617812164096656,proxy,5,0.6041168794313052,67938216.0,ok,0.03784545454545454,ok,0.9333397727272728,0.0595015625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue5_qfi2,29.72200000000001,ok,,5.8,ue12_qfi2,14,885.75,4378.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,2,2,32,PF,376383645,True
ue16_qfi9,296.0,300.0,300.25,300.25,ok,0.4426831022930372,ok,ue21_qfi1,1,1,2,3800.75,data,ok,2.0,False,,proxy,3,0,,ue22_qfi2,0.0,147,150.0,ok,,ue10_qfi2,149.226,ok,,1,ok,26,,ue22_qfi2,0.0,ok,0.5594723630097505,proxy,5,0.5270820111403965,65635697.6,ok,0.041706818181818185,ok,0.919171590909091,0.4017984375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi9,209.25,ok,,16.4,ue7_qfi2,13,439.5,3148.5,30.303,ok,33.0,,pending,,pending,ugv_heavy,2,2,32,Reservation,376383645,True
ue10_qfi9,232.0,294.5,298.0,299.0,ok,0.44359544009161433,ok,ue9_qfi9,1,1,1,3422.5000000000005,data,ok,2.0,False,,proxy,3,0,,ue17_qfi2,0.0,148,150.0,ok,,ue13_qfi2,146.6,ok,,1,ok,26,,ue17_qfi2,0.0,ok,0.5585038790561051,proxy,5,0.5081510332411346,65683561.6,ok,0.036302272727272725,ok,0.931934090909091,0.0554734375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi4,134.5,ok,,29.0,ue8_qfi2,24,137.5,2196.25,30.303,ok,33.0,,pending,,pending,ugv_heavy,2,2,32,TwoTier,376383645,True
ue15_qfi2,133.017,148.75,149.732,150.157,ok,0.42057407732934343,ok,ue17_qfi85,1,1,1,4772.75,data,ok,2.0,False,,proxy,3,0,,ue22_qfi2,0.02027027027027027,148,150.0,ok,,ue10_qfi2,150.25,ok,,0,ok,26,,ue1_qfi4,0.08892533333333333,ok,0.615382630496663,proxy,5,0.6001067237998527,68135086.4,ok,0.03820681818181818,ok,0.9332863636363636,0.058228125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi2,18.82899999999998,ok,,7.6,ue17_qfi2,13,2282.5,3889.25,30.303,ok,33.0,,pending,,pending,ugv_heavy,2,2,32,PF,1746484539,True
ue15_qfi9,282.75,299.0,299.75,300.0,ok,0.4402540287158011,ok,ue17_qfi85,1,1,1,4772.75,data,ok,2.0,False,,proxy,3,0,,ue19_qfi2,0.0,147,150.0,ok,,ue6_qfi2,145.854,ok,,0,ok,26,,ue19_qfi2,0.0,ok,0.5558986902136154,proxy,5,0.5247150554960445,66025907.2,ok,0.041575,ok,0.9238738636363636,0.368671875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue9_qfi2,96.62899999999999,ok,,29.2,ue9_qfi2,15,191.75,1643.75,30.303,ok,33.0,,pending,,pending,ugv_heavy,2,2,32,Reservation,1746484539,True
ue9_qfi9,244.25,296.75,298.75,299.5,ok,0.42399654528020425,ok,ue17_qfi85,1,1,1,4772.75,data,ok,2.0,False,,proxy,3,0,,ue20_qfi2,0.0,148,150.0,ok,,ue1_qfi2,147.88,ok,,0,ok,26,,ue20_qfi2,0.0,ok,0.5317953694433637,proxy,5,0.49499711647220385,67806032.0,ok,0.036940909090909094,ok,0.9320386363636364,0.053134375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,289.75,ok,,28.2,ue3_qfi2,23,300.75,2180.75,30.303,ok,33.0,,pending,,pending,ugv_heavy,2,2,32,TwoTier,1746484539,True
ue14_qfi2,129.793,148.867,149.543,150.06,ok,0.4013444876939956,ok,ue7_qfi85,1,1,1,3419.7499999999995,data,ok,2.0,False,,proxy,3,0,,ue23_qfi2,0.02027027027027027,148,150.0,ok,,ue20_qfi2,150.194,ok,,0,ok,25,,ue1_qfi4,0.10166733333333333,ok,0.625819276083114,proxy,5,0.6185043127858745,67695580.8,ok,0.03739090909090909,ok,0.928934090909091,0.0594546875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue14_qfi2,20.266999999999996,ok,,9.4,ue6_qfi2,16,1089.0,3690.5,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,PF,1826701614,True
ue8_qfi9,291.0,299.5,300.0,300.25,ok,0.4157762571124202,ok,ue4_qfi83,1,1,1,4059.2500000000005,data,ok,2.0,False,,proxy,3,0,,ue21_qfi2,0.0,147,150.0,ok,,ue8_qfi2,148.192,ok,,2,ok,25,,ue21_qfi2,0.0,ok,0.5804925657375144,proxy,5,0.5556578660380688,66003624.0,ok,0.0414,ok,0.920746590909091,0.38656875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue19_qfi9,134.5,ok,,23.6,ue14_qfi2,14,322.75,2454.25,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,Reservation,1826701614,True
ue16_qfi9,235.5,293.25,297.5,299.0,ok,0.42944775241918826,ok,ue7_qfi85,1,1,1,3419.7499999999995,data,ok,2.0,False,,proxy,3,0,,ue17_qfi2,0.0,147,150.0,ok,,ue4_qfi2,138.434,ok,,0,ok,25,,ue17_qfi2,0.0,ok,0.603057947989353,proxy,5,0.5474687938683287,64649987.199999996,ok,0.03681363636363636,ok,0.9284193181818182,0.0568953125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi9,169.75,ok,,27.0,ue2_qfi2,27,312.75,3123.75,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,TwoTier,1826701614,True
ue10_qfi2,134.001,148.946,149.643,150.145,ok,0.3985887300459531,ok,ue2_qfi85,1,2,2,2272.25,data,ok,2.0,False,,proxy,3,0,,ue22_qfi2,0.013513513513513514,148,150.0,ok,,ue16_qfi2,150.25,ok,,0,ok,25,,ue1_qfi4,0.11336533333333333,ok,0.6169837013002527,proxy,5,0.6113222551346237,68061745.6,ok,0.03763409090909091,ok,0.9322818181818182,0.060346875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi2,19.931999999999988,ok,,4.8,ue8_qfi2,15,898.25,4633.25,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,PF,1367864806,True
ue14_qfi9,285.25,299.25,300.0,300.25,ok,0.41915051066318487,ok,ue1_qfi83,1,1,1,4422.750000000001,data,ok,2.0,False,,proxy,3,0,,ue22_qfi2,0.0,148,150.0,ok,,ue14_qfi2,149.053,ok,,0,ok,25,,ue22_qfi2,0.0,ok,0.5521209349864147,proxy,5,0.5261464858959598,65813134.4,ok,0.04186590909090909,ok,0.9206352272727273,0.3961671875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue10_qfi9,277.25,ok,,22.0,ue11_qfi2,10,382.5,2146.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,Reservation,1367864806,True
ue9_qfi9,241.0,295.0,298.25,299.25,ok,0.42511623888866895,ok,ue7_qfi83,1,1,1,2686.25,data,ok,2.0,False,,proxy,3,0,,ue17_qfi2,0.0,147,150.0,ok,,ue13_qfi2,143.12,ok,,1,ok,25,,ue17_qfi2,0.0,ok,0.583907230683727,proxy,5,0.5390357383202241,65230844.8,ok,0.03685,ok,0.9298227272727273,0.056646875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,105.0,ok,,28.2,ue13_qfi2,29,114.5,2384.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,TwoTier,1367864806,True
ue6_qfi2,134.147,149.124,149.818,150.106,ok,0.4108901894201621,ok,ue13_qfi85,1,1,1,3882.5,data,ok,2.0,False,,proxy,3,0,,ue23_qfi2,0.02027027027027027,148,150.0,ok,,ue2_qfi2,150.247,ok,,0,ok,25,,ue1_qfi4,0.10870293333333333,ok,0.6184190075814402,proxy,5,0.6110952574108751,66614001.6,ok,0.038118181818181815,ok,0.9297079545454545,0.06216875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi2,19.775000000000006,ok,,7.0,ue19_qfi2,14,1697.75,4117.75,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,PF,1097657231,True
ue18_qfi9,285.0,299.0,299.75,300.0,ok,0.42633022541594245,ok,ue13_qfi85,1,1,1,3882.5,data,ok,2.0,False,,proxy,3,0,,ue21_qfi2,0.0,147,150.0,ok,,ue4_qfi2,149.744,ok,,0,ok,25,,ue21_qfi2,0.0,ok,0.5460683984298524,proxy,5,0.5211531008815534,64784676.8,ok,0.04186818181818182,ok,0.9153965909090909,0.404578125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue4_qfi9,243.75,ok,,19.2,ue13_qfi2,14,493.25,2270.25,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,Reservation,1097657231,True
ue11_qfi9,225.75,295.0,298.25,299.25,ok,0.43449086719225277,ok,ue13_qfi85,1,1,1,3882.5,data,ok,2.0,False,,proxy,3,0,,ue17_qfi2,0.0,148,150.0,ok,,ue13_qfi2,146.53,ok,,1,ok,25,,ue17_qfi2,0.0,ok,0.5598302563723514,proxy,5,0.516731441142191,64083776.0,ok,0.036763636363636366,ok,0.9297909090909091,0.0591046875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,146.75,ok,,26.8,ue2_qfi2,24,291.75,2627.75,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,TwoTier,1097657231,True
ue8_qfi2,133.516,148.75,149.634,150.059,ok,0.3996432040994636,ok,ue4_qfi85,1,1,1,4691.0,data,ok,2.0,False,,proxy,3,0,,ue23_qfi2,0.02027027027027027,148,150.0,ok,,ue16_qfi2,150.031,ok,,0,ok,25,,ue1_qfi4,0.09416680000000001,ok,0.6292418291923368,proxy,5,0.6233347864217931,67880476.8,ok,0.037713636363636366,ok,0.9292397727272728,0.0611609375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi2,19.238,ok,,5.0,ue8_qfi2,13,1651.25,3807.75,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,PF,579362555,True
ue18_qfi9,290.75,299.5,300.0,300.0,ok,0.4219827858079256,ok,ue4_qfi85,1,1,1,4692.5,data,ok,2.0,False,,proxy,3,0,,ue21_qfi2,0.0,147,150.0,ok,,ue10_qfi2,147.799,ok,,0,ok,25,,ue21_qfi2,0.0,ok,0.5691688320746019,proxy,5,0.5518068941624715,65306721.6,ok,0.041929545454545455,ok,0.9169761363636364,0.399178125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue19_qfi2,111.065,ok,,20.0,ue3_qfi2,13,467.5,2770.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,Reservation,579362555,True
ue5_qfi9,247.0,295.5,298.5,299.5,ok,0.42662462760776404,ok,ue4_qfi85,1,1,1,4692.5,data,ok,2.0,False,,proxy,3,0,,ue18_qfi2,0.0,147,150.0,ok,,ue17_qfi2,147.852,ok,,0,ok,25,,ue18_qfi2,0.0,ok,0.5803358077883455,proxy,5,0.5356124874279675,64914006.4,ok,0.03728181818181818,ok,0.9315386363636363,0.0591640625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi4,117.25,ok,,27.4,ue6_qfi2,23,435.5,2646.5,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,TwoTier,579362555,True
ue7_qfi2,132.471,148.903,149.755,150.107,ok,0.404676570795276,ok,ue1_qfi2,1,1,1,2204.7499999999995,data,ok,2.0,False,,proxy,3,0,,ue22_qfi2,0.02702702702702703,148,150.0,ok,,ue12_qfi2,150.245,ok,,0,ok,25,,ue1_qfi4,0.09493746666666668,ok,0.6165468841027669,proxy,5,0.6086754454791758,67418657.6,ok,0.03842954545454545,ok,0.9321215909090909,0.060228125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue11_qfi2,19.75800000000001,ok,,6.0,ue5_qfi2,13,1087.75,4306.25,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,PF,661058651,True
ue18_qfi9,287.25,299.25,299.75,300.0,ok,0.42347504605390046,ok,ue10_qfi9,1,1,2,3968.0,data,ok,2.0,False,,proxy,3,0,,ue21_qfi2,0.0,147,150.0,ok,,ue6_qfi2,149.683,ok,,2,ok,25,,ue21_qfi2,0.0,ok,0.5430491894898082,proxy,5,0.5181654521642898,65309694.4,ok,0.041643181818181815,ok,0.9167681818181819,0.4022265625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi9,251.75,ok,,21.8,ue6_qfi2,12,279.5,2178.75,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,Reservation,661058651,True
ue8_qfi9,179.25,290.0,296.25,298.25,ok,0.4588368382163767,ok,ue11_qfi85,1,1,2,2060.0,data,ok,2.0,False,,proxy,3,0,,ue15_qfi2,0.0,148,150.0,ok,,ue9_qfi2,126.931,ok,,2,ok,25,,ue15_qfi2,0.0,ok,0.6144461597753123,proxy,5,0.5671486827920142,61417382.4,ok,0.03744772727272727,ok,0.9293886363636363,0.0604546875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,259.0,ok,,30.0,ue3_qfi2,26,177.25,2624.25,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,TwoTier,661058651,True
ue18_qfi2,133.142,148.937,149.885,150.179,ok,0.40349577563508543,ok,ue11_qfi85,1,1,2,2836.2500000000005,data,ok,2.0,False,,proxy,3,0,,ue23_qfi2,0.013513513513513514,148,150.0,ok,,ue3_qfi2,150.226,ok,,0,ok,25,,ue1_qfi4,0.10293746666666667,ok,0.6228724674312212,proxy,5,0.616594996942376,67544032.0,ok,0.03825909090909091,ok,0.9308204545454546,0.0625546875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi2,18.864000000000004,ok,,6.0,ue18_qfi2,17,954.0,4421.5,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,PF,87989972,True
ue17_qfi9,282.25,298.75,299.75,300.0,ok,0.41502356744970104,ok,ue14_qfi83,1,1,3,3205.7499999999995,data,ok,2.0,False,,proxy,3,0,,ue21_qfi2,0.0,147,150.0,ok,,ue1_qfi2,148.354,ok,,1,ok,25,,ue21_qfi2,0.0,ok,0.5792775131496866,proxy,5,0.5577678728296108,66114920.0,ok,0.041947727272727275,ok,0.9205136363636364,0.3924078125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue19_qfi9,110.5,ok,,23.0,ue10_qfi2,9,676.75,2090.75,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,Reservation,87989972,True
ue5_qfi9,247.5,295.25,298.25,299.25,ok,0.40070202211488154,ok,ue11_qfi83,1,1,1,4007.7499999999995,data,ok,2.0,False,,proxy,3,0,,ue20_qfi2,0.0,147,150.0,ok,,ue19_qfi2,146.837,ok,,0,ok,25,,ue20_qfi2,0.0,ok,0.5533134026662183,proxy,5,0.5357621267024391,67602035.2,ok,0.03739318181818182,ok,0.9303284090909091,0.057278125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue7_qfi9,277.75,ok,,24.0,ue8_qfi2,25,338.75,3132.75,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,TwoTier,87989972,True
ue4_qfi2,132.19,149.0,149.927,150.174,ok,0.39242257266452596,ok,ue10_qfi85,1,1,1,3204.5,data,ok,2.0,False,,proxy,3,0,,ue23_qfi2,0.02027027027027027,148,150.0,ok,,ue1_qfi2,150.244,ok,,0,ok,25,,ue1_qfi4,0.0996252,ok,0.6277863752662904,proxy,5,0.6217884124713549,68751478.4,ok,0.038338636363636366,ok,0.9307886363636364,0.0586765625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi2,19.712999999999994,ok,,7.4,ue5_qfi2,16,897.5,4072.5,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,PF,161576974,True
ue18_qfi9,287.5,299.0,299.75,300.0,ok,0.4140065783321067,ok,ue10_qfi85,1,1,1,3207.5,data,ok,2.0,False,,proxy,3,0,,ue20_qfi2,0.0,147,150.0,ok,,ue7_qfi2,144.613,ok,,1,ok,25,,ue20_qfi2,0.0,ok,0.5724332852989593,proxy,5,0.5509268425964566,66244286.4,ok,0.04184772727272727,ok,0.9234465909090909,0.3770234375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi2,89.18499999999999,ok,,25.2,ue12_qfi2,11,342.75,1968.5,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,Reservation,161576974,True
ue1_qfi9,237.5,294.25,297.75,299.0,ok,0.4287714595459933,ok,ue10_qfi85,1,1,1,3206.0,data,ok,2.0,False,,proxy,3,0,,ue16_qfi2,0.0,147,150.0,ok,,ue7_qfi2,134.924,ok,,1,ok,25,,ue16_qfi2,0.0,ok,0.6248929163375804,proxy,5,0.5803784804558509,64848531.2,ok,0.03720909090909091,ok,0.9332772727272727,0.055540625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue4_qfi9,147.25,ok,,29.4,ue10_qfi2,26,287.25,2618.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,TwoTier,161576974,True
ue12_qfi2,130.777,149.0,149.746,150.036,ok,0.40621591434527393,ok,ue10_qfi85,1,1,1,2505.0,data,ok,2.0,False,,proxy,3,0,,ue24_qfi2,0.02027027027027027,148,150.0,ok,,ue13_qfi2,150.224,ok,,0,ok,25,,ue1_qfi4,0.10347586666666665,ok,0.6252693778630537,proxy,5,0.6182958984326241,67173412.8,ok,0.03776818181818182,ok,0.9325056818181818,0.062078125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue18_qfi2,19.299000000000007,ok,,5.0,ue2_qfi2,12,1069.25,4356.25,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,PF,35492826,True
ue7_qfi9,293.0,299.5,300.0,300.25,ok,0.42657295206142565,ok,ue17_qfi83,1,1,2,4158.0,data,ok,2.0,False,,proxy,3,0,,ue21_qfi2,0.0,147,150.0,ok,,ue15_qfi2,147.572,ok,,1,ok,25,,ue21_qfi2,0.0,ok,0.5634150062767912,proxy,5,0.5347937851766722,65067062.4,ok,0.04192727272727273,ok,0.9180193181818181,0.3963375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue11_qfi9,273.25,ok,,21.2,ue15_qfi2,12,836.0,2304.25,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,Reservation,35492826,True
ue12_qfi9,202.0,288.25,295.25,297.75,ok,0.4508513231267204,ok,ue10_qfi85,1,1,1,2504.75,data,ok,2.0,False,,proxy,3,0,,ue15_qfi2,0.0,148,150.0,ok,,ue13_qfi2,121.313,ok,,3,ok,25,,ue15_qfi2,0.0,ok,0.6272373025123663,proxy,5,0.5900647856717948,62588009.6,ok,0.03740227272727273,ok,0.9337045454545455,0.05853125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue10_qfi9,174.75,ok,,29.4,ue5_qfi2,25,224.75,2579.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,TwoTier,35492826,True
ue20_qfi2,132.776,148.208,149.628,150.132,ok,0.4003081317281549,ok,ue8_qfi85,1,1,1,3038.5000000000005,data,ok,2.0,False,,proxy,3,0,,ue22_qfi2,0.02027027027027027,148,150.0,ok,,ue10_qfi2,150.224,ok,,0,ok,25,,ue1_qfi4,0.10029506666666667,ok,0.6197791417282861,proxy,5,0.6135354590608253,67938216.0,ok,0.03784545454545454,ok,0.9333397727272728,0.0595015625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue5_qfi2,29.72200000000001,ok,,6.0,ue2_qfi2,15,1442.75,4406.5,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,PF,376383645,True
ue16_qfi9,296.25,300.0,300.25,300.25,ok,0.42188603047502576,ok,ue21_qfi1,1,1,2,3834.25,data,ok,2.0,False,,proxy,3,0,,ue22_qfi2,0.0,147,150.0,ok,,ue11_qfi2,149.394,ok,,1,ok,25,,ue22_qfi2,0.0,ok,0.5605044962519135,proxy,5,0.5281759218920739,65406334.4,ok,0.041625,ok,0.9181602272727273,0.401809375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi9,209.25,ok,,22.2,ue11_qfi2,10,388.25,1781.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,Reservation,376383645,True
ue10_qfi9,231.0,293.75,297.75,299.0,ok,0.42867958325402306,ok,ue8_qfi85,1,1,1,3038.5000000000005,data,ok,2.0,False,,proxy,3,0,,ue17_qfi2,0.0,148,150.0,ok,,ue14_qfi2,147.153,ok,,0,ok,25,,ue17_qfi2,0.0,ok,0.5787291486682469,proxy,5,0.523076369740709,64710123.2,ok,0.036427272727272725,ok,0.9323738636363637,0.0560890625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi4,144.0,ok,,27.4,ue16_qfi2,30,101.5,2476.75,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,TwoTier,376383645,True
ue15_qfi2,133.017,148.75,149.732,150.157,ok,0.39584263974295636,ok,ue17_qfi85,1,1,1,4772.75,data,ok,2.0,False,,proxy,3,0,,ue22_qfi2,0.02027027027027027,148,150.0,ok,,ue10_qfi2,150.25,ok,,0,ok,25,,ue1_qfi4,0.08892533333333333,ok,0.6174128775101273,proxy,5,0.6095662667492157,68135086.4,ok,0.03820681818181818,ok,0.9332863636363636,0.058228125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi2,18.796999999999997,ok,,7.6,ue17_qfi2,13,2282.5,3889.25,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,PF,1746484539,True
ue17_qfi9,281.75,298.5,299.5,300.0,ok,0.41562758795632315,ok,ue17_qfi85,1,1,1,4772.75,data,ok,2.0,False,,proxy,3,0,,ue19_qfi2,0.0,147,150.0,ok,,ue9_qfi2,145.879,ok,,1,ok,25,,ue19_qfi2,0.0,ok,0.5573748358355355,proxy,5,0.5400292909658547,66093966.4,ok,0.04144090909090909,ok,0.9237545454545455,0.36999375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue12_qfi2,94.708,ok,,27.6,ue17_qfi2,14,276.0,1978.25,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,Reservation,1746484539,True
ue9_qfi9,257.75,297.0,299.0,299.5,ok,0.40211569809894765,ok,ue17_qfi85,1,1,1,4772.75,data,ok,2.0,False,,proxy,3,0,,ue20_qfi2,0.0,148,150.0,ok,,ue4_qfi2,147.75,ok,,0,ok,25,,ue20_qfi2,0.0,ok,0.5425406459785587,proxy,5,0.5139122132054306,67559348.8,ok,0.036940909090909094,ok,0.9320386363636364,0.0534390625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue4_qfi9,129.5,ok,,28.2,ue3_qfi2,25,300.75,2536.75,30.303,ok,33.0,,pending,,pending,ugv_heavy,1,1,32,TwoTier,1746484539,True
ue1_qfi9,275.5,298.25,299.25,299.75,ok,0.2652192905432739,ok,ue8_qfi1,1,1,1,4976.0,data,ok,2.0,False,,proxy,3,0,,ue14_qfi2,0.02702702702702703,148,150.0,ok,,ue16_qfi2,150.046,ok,,1,ok,20,,ue1_qfi4,0.12576986666666665,ok,0.7461865624142077,proxy,5,0.7131068001766543,68931718.4,ok,0.03734318181818182,ok,0.9292863636363636,0.06776875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue10_qfi9,234.5,ok,,13.0,ue6_qfi2,23,480.5,3447.75,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,PF,1826701614,True
ue6_qfi9,283.75,298.75,299.5,300.0,ok,0.2750746297571216,ok,ue2_qfi83,1,1,1,2802.0,data,ok,2.0,False,,proxy,3,0,,ue17_qfi2,0.20945945945945946,148,150.0,ok,,ue17_qfi2,150.071,ok,,0,ok,20,,ue1_qfi4,0.15579293333333333,ok,0.6901226160776703,proxy,5,0.6611657737333128,68113798.4,ok,0.04080227272727273,ok,0.9253397727272727,0.355825,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue8_qfi9,174.75,ok,,7.8,ue16_qfi2,13,1130.0,4067.5,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,Reservation,1826701614,True
ue5_qfi9,96.75,284.5,293.25,296.5,ok,0.322498118558952,ok,ue13_qfi9,1,1,2,3044.7499999999995,data,ok,2.0,False,,proxy,3,0,,ue16_qfi2,0.0,147,150.0,ok,,ue4_qfi2,137.082,ok,,6,ok,20,,ue16_qfi2,0.0,ok,0.6598724164162567,proxy,5,0.5598533895561839,63784657.6,ok,0.03656818181818182,ok,0.9268340909090909,0.06470625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,238.75,ok,,29.4,ue6_qfi2,27,151.75,2300.25,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,TwoTier,1826701614,True
ue2_qfi9,186.0,289.0,296.25,298.25,ok,0.27264509766371076,ok,ue12_qfi9,1,1,1,4081.5,data,ok,2.0,False,,proxy,3,0,,ue18_qfi2,0.040268456375838924,149,150.0,ok,,ue16_qfi2,150.15,ok,,0,ok,20,,ue1_qfi4,0.12855933333333333,ok,0.738497609048171,proxy,5,0.7196863298897916,68454673.6,ok,0.03653636363636364,ok,0.9319886363636364,0.0698765625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue10_qfi2,125.33399999999999,ok,,13.6,ue4_qfi2,18,401.0,3080.75,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,PF,1367864806,True
ue5_qfi9,282.75,298.75,299.5,300.0,ok,0.2894639779167208,ok,ue13_qfi9,1,1,1,3235.0,data,ok,2.0,False,,proxy,3,0,,ue19_qfi2,0.0,147,150.0,ok,,ue18_qfi2,150.173,ok,,1,ok,20,,ue19_qfi2,0.0,ok,0.6784302117793375,proxy,5,0.6544873898757863,67041832.0,ok,0.04062727272727273,ok,0.9262806818181818,0.3479328125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue12_qfi2,118.75900000000001,ok,,13.8,ue14_qfi2,17,462.5,3243.5,30.303,ok,33.0,,pending,,pending,mixed,1,1,32,Reservation,1367864806,True
