M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06.flow,M06.p95_ms,M06.status,M07.met,M07.status,M07.total,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,bg,duty_cycle,inf_scenario,k2_slots,load_mult,mfbr_multiple,min_rb,n_ues,pdb_ms,scheduler,seed,shared_lcg,snr_spread_db,sr_period_slots
ue5_qfi9,299.5,300.25,300.25,300.25,ok,0.9073027664921687,ok,ue5_qfi1,0,0,0,269.25,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue5_qfi2,31.367,ok,5,ok,24,ue6_qfi2,0.0,ok,0.3859889980024954,proxy,5,0.38536661031662545,67332014.4,ok,0.014647727272727272,ok,0.9337443181818181,0.0406328125,ok,ue3_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue5_qfi2,88.604,ok,30.2,ue4_qfi2,2,119.75,187.75,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,24,,TwoTier,1746484539,,,
ue8_qfi9,298.0,300.0,300.25,300.25,ok,0.27686579562656505,ok,ue6_qfi1,0,0,0,136.49999999999994,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue8_qfi2,25.694,ok,8,ok,8,ue2_qfi2,0.9578576,ok,0.9543024085615089,proxy,5,0.9512408963531349,67414070.4,ok,0.004706818181818182,ok,0.9305852272727273,0.0377140625,ok,ue4_qfi1,0.5306122448979592,49,100.0,data,ok,0.0,ue6_qfi1,37.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,PF,1826701614,,,
ue7_qfi9,292.5,299.75,300.0,300.25,ok,0.28109194887046696,ok,ue1_qfi1,0,0,0,123.99999999999966,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,148,150.0,ok,ue4_qfi2,22.198,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8877195726333754,proxy,5,0.8869480507391696,66839348.8,ok,0.005115909090909091,ok,0.9328397727272727,0.082475,ok,ue1_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue7_qfi1,28.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,Reservation,1826701614,,,
ue3_qfi9,16.25,43.75,53.0,58.5,ok,0.36307484659081063,ok,ue1_qfi1,0,0,0,115.00000000000021,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue1_qfi2,24.114,ok,5,ok,8,ue6_qfi2,0.0,ok,0.7186851443945305,proxy,5,0.7186351373521844,59522280.0,ok,0.0054863636363636364,ok,0.9303704545454545,0.0381390625,ok,ue1_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue3_qfi9,42.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,TwoTier,1826701614,,,
ue8_qfi9,297.5,299.75,300.0,300.25,ok,0.26603060152368824,ok,ue5_qfi1,0,0,0,140.74999999999972,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue6_qfi2,25.126,ok,8,ok,8,ue3_qfi2,0.959342,ok,0.9565440881646593,proxy,5,0.9451915468659646,68422590.4,ok,0.004922727272727273,ok,0.9315931818181818,0.034859375,ok,ue3_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue5_qfi1,38.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,PF,1367864806,,,
ue7_qfi9,293.75,299.75,300.0,300.25,ok,0.28095002565579325,ok,ue3_qfi1,0,0,0,124.00000000000011,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue6_qfi2,22.25,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8876687989509999,proxy,5,0.8777956405882794,66857737.6,ok,0.0050363636363636366,ok,0.9320715909090909,0.079621875,ok,ue3_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue7_qfi1,28.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,Reservation,1367864806,,,
ue5_qfi9,22.0,56.75,65.75,71.75,ok,0.3649925588148902,ok,ue2_qfi1,0,0,0,112.49999999999983,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,23.722,ok,5,ok,8,ue6_qfi2,0.0,ok,0.718697102389427,proxy,5,0.7186148668307233,59182825.6,ok,0.0051522727272727276,ok,0.9304147727272727,0.0334171875,ok,ue5_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue2_qfi9,51.75,ok,30.2,ue1_qfi2,1,66.5,66.5,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,TwoTier,1367864806,,,
ue8_qfi9,298.0,300.0,300.0,300.25,ok,0.28292170398563943,ok,ue3_qfi1,0,0,0,121.75000000000003,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue3_qfi2,25.229,ok,8,ok,8,ue8_qfi2,0.9680356,ok,0.9531655167069714,proxy,5,0.9470962616944628,67031606.4,ok,0.005156818181818182,ok,0.9317522727272727,0.03578125,ok,ue6_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue3_qfi1,25.0,ok,30.2,ue2_qfi2,1,69.0,69.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,PF,1097657231,,,
ue6_qfi9,289.5,299.25,299.75,300.0,ok,0.27406075368884136,ok,ue4_qfi1,0,0,0,118.25000000000018,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,148,150.0,ok,ue6_qfi2,18.482,ok,6,ok,8,ue7_qfi2,0.0,ok,0.809756645488336,proxy,5,0.8073307085559152,66916393.6,ok,0.005122727272727273,ok,0.9311284090909091,0.07755,ok,ue5_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue1_qfi9,148.0,ok,30.0,ue2_qfi2,1,74.0,74.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,Reservation,1097657231,,,
ue5_qfi9,18.5,40.0,45.0,50.75,ok,0.3632742565810264,ok,ue3_qfi1,0,0,0,114.74999999999991,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue5_qfi2,21.585,ok,5,ok,8,ue6_qfi2,0.0,ok,0.7186465206983697,proxy,5,0.718608788374565,59617763.2,ok,0.0048386363636363635,ok,0.931696590909091,0.0349671875,ok,ue1_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue1_qfi9,33.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,TwoTier,1097657231,,,
ue8_qfi9,297.75,300.0,300.0,300.25,ok,0.24882266520891325,ok,ue8_qfi1,0,0,0,127.99999999999967,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue8_qfi2,25.0,ok,8,ok,8,ue8_qfi2,0.9636376,ok,0.9622391910026387,proxy,5,0.9578634333020641,70044726.4,ok,0.004856818181818182,ok,0.9310068181818182,0.0344390625,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue8_qfi1,25.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,PF,579362555,,,
ue2_qfi9,287.75,298.75,299.5,300.0,ok,0.25627225445914853,ok,ue2_qfi1,0,0,0,119.25000000000009,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,147,150.0,ok,ue2_qfi2,18.213,ok,6,ok,8,ue7_qfi2,0.0,ok,0.8107357886050544,proxy,5,0.8089879646495717,68726280.0,ok,0.00485,ok,0.9321488636363636,0.07770625,ok,ue4_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue6_qfi9,125.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,Reservation,579362555,,,
ue4_qfi9,15.75,43.25,51.0,56.5,ok,0.3627085601499061,ok,ue4_qfi1,0,0,0,115.00000000000021,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue4_qfi2,21.579,ok,5,ok,8,ue6_qfi2,0.0,ok,0.7186913378770254,proxy,5,0.7186717424453792,59696283.2,ok,0.005393181818181818,ok,0.9319715909090909,0.0357671875,ok,ue2_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue4_qfi9,40.75,ok,30.4,ue3_qfi2,1,81.25,81.25,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,TwoTier,579362555,,,
ue8_qfi9,295.5,299.75,300.0,300.25,ok,0.24850919626020732,ok,ue3_qfi1,0,0,0,150.9999999999998,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue7_qfi2,24.165,ok,8,ok,8,ue8_qfi2,0.9537664,ok,0.9622582525690214,proxy,5,0.9551075974002187,69764577.6,ok,0.004979545454545454,ok,0.9323943181818182,0.0342203125,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue3_qfi1,47.75,ok,30.2,ue2_qfi2,1,68.0,68.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,PF,661058651,,,
ue5_qfi9,292.0,299.5,300.0,300.25,ok,0.25458870789740407,ok,ue1_qfi1,0,0,0,125.50000000000017,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,147,150.0,ok,ue3_qfi2,20.668,ok,7,ok,8,ue7_qfi2,0.0,ok,0.8921253905557102,proxy,5,0.8881035922853541,68974163.2,ok,0.0054,ok,0.9318590909090909,0.07489375,ok,ue2_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue8_qfi9,36.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,Reservation,661058651,,,
ue7_qfi9,295.5,299.75,300.0,300.25,ok,0.24795252198685752,ok,ue3_qfi9,0,0,1,660.25,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue4_qfi2,81.713,ok,8,ok,8,ue8_qfi2,0.9537664,ok,0.9344181733749884,proxy,5,0.8989459393124742,69889467.2,ok,0.004511363636363636,ok,0.9322920454545455,0.033525,ok,ue4_qfi1,0.4,35,100.0,data,ok,0.0,ue8_qfi9,127.25,ok,30.0,ue4_qfi2,8,113.0,733.5,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,TwoTier,661058651,,,
ue8_qfi9,298.25,300.0,300.25,300.25,ok,0.2986655577069819,ok,ue4_qfi1,0,0,0,153.99999999999991,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.993421052631579,152,150.0,ok,ue3_qfi2,25.288,ok,8,ok,8,ue3_qfi2,0.9638684000000001,ok,0.948442109807598,proxy,5,0.9432115605534025,65570259.2,ok,0.00505,ok,0.9323647727272727,0.0384328125,ok,ue1_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue4_qfi1,49.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,PF,87989972,,,
ue5_qfi9,286.25,299.5,300.0,300.0,ok,0.29605020626992457,ok,ue5_qfi1,0,0,0,120.24999999999997,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,147,150.0,ok,ue5_qfi2,20.25,ok,6,ok,8,ue7_qfi2,0.0,ok,0.8081916916382926,proxy,5,0.8046994934418397,64764553.6,ok,0.005077272727272727,ok,0.9289272727272727,0.085178125,ok,ue2_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi9,151.75,ok,30.2,ue5_qfi2,1,72.5,72.5,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,Reservation,87989972,,,
ue7_qfi9,252.0,300.0,300.0,300.25,ok,0.29944684818548667,ok,ue2_qfi1,0,0,0,458.2499999999996,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.9933333333333333,150,150.0,ok,ue7_qfi2,83.621,ok,7,ok,8,ue2_qfi2,0.9495844,ok,0.9060972161560343,proxy,5,0.8576911511796792,65267470.4,ok,0.005034090909090909,ok,0.9324420454545455,0.0377859375,ok,ue7_qfi1,0.3103448275862069,29,100.0,data,ok,0.0,ue8_qfi9,115.5,ok,30.2,ue5_qfi2,12,104.0,987.5,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,TwoTier,87989972,,,
ue8_qfi9,297.25,299.75,300.0,300.25,ok,0.27550726731076375,ok,ue5_qfi1,0,0,0,124.00000000000011,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue4_qfi2,26.553,ok,8,ok,8,ue3_qfi2,0.950306,ok,0.9537289830297535,proxy,5,0.9373969704563362,67460713.6,ok,0.004902272727272727,ok,0.9328954545454545,0.0369515625,ok,ue5_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi1,24.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,PF,161576974,,,
ue2_qfi9,294.25,299.75,300.0,300.25,ok,0.2918061808305407,ok,ue6_qfi1,0,0,0,119.49999999999994,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,147,150.0,ok,ue5_qfi2,19.138,ok,6,ok,8,ue7_qfi2,0.0,ok,0.8070319601839264,proxy,5,0.8037596915441175,65509336.0,ok,0.005209090909090909,ok,0.9326829545454546,0.08439375,ok,ue2_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue1_qfi9,171.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,Reservation,161576974,,,
ue1_qfi9,16.5,78.25,101.75,111.75,ok,0.3638641731064456,ok,ue1_qfi1,0,0,0,132.49999999999983,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue3_qfi2,31.557,ok,4,ok,8,ue6_qfi2,0.0,ok,0.7185641538361155,proxy,5,0.7183521503015288,59317948.8,ok,0.0051045454545454545,ok,0.9326772727272727,0.039590625,ok,ue2_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue1_qfi9,95.25,ok,30.2,ue3_qfi2,2,71.75,139.5,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,TwoTier,161576974,,,
ue8_qfi9,298.0,300.0,300.25,300.25,ok,0.2924727803460798,ok,ue1_qfi1,0,0,0,118.24999999999974,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue5_qfi2,27.117,ok,8,ok,8,ue6_qfi2,0.9690408,ok,0.9500964252442554,proxy,5,0.9420392184478527,66189430.4,ok,0.0048386363636363635,ok,0.9343806818181818,0.0378953125,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue4_qfi1,20.25,ok,30.2,ue2_qfi2,1,67.75,67.75,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,PF,35492826,,,
ue6_qfi9,286.5,298.5,299.5,300.0,ok,0.28647253753809676,ok,ue2_qfi1,0,0,0,121.75000000000003,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,147,150.0,ok,ue3_qfi2,19.204,ok,6,ok,8,ue7_qfi2,0.0,ok,0.8081039339193825,proxy,5,0.8065959954249916,65654772.8,ok,0.004915909090909091,ok,0.9322329545454545,0.0832609375,ok,ue3_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue4_qfi9,193.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,Reservation,35492826,,,
ue5_qfi9,25.0,57.0,62.0,65.25,ok,0.36278672967790515,ok,ue5_qfi1,0,0,0,120.75000000000014,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue1_qfi2,24.236,ok,5,ok,8,ue6_qfi2,0.0,ok,0.7186987340600944,proxy,5,0.7186738255168156,59622276.8,ok,0.0051045454545454545,ok,0.9344102272727273,0.03814375,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue5_qfi9,40.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,TwoTier,35492826,,,
ue8_qfi9,297.25,300.0,300.0,300.25,ok,0.2767342514043939,ok,ue1_qfi1,0,0,0,139.0,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,24.929,ok,8,ok,8,ue2_qfi2,0.9666928,ok,0.953978379126973,proxy,5,0.9466102058041659,67520502.4,ok,0.0046409090909090905,ok,0.9338352272727273,0.036971875,ok,ue8_qfi1,0.3877551020408163,49,100.0,data,ok,0.0,ue1_qfi1,40.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,PF,376383645,,,
ue4_qfi9,70.0,299.0,299.75,300.0,ok,0.2847583392636196,ok,ue4_qfi1,0,0,0,118.24999999999974,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,147,150.0,ok,ue1_qfi2,18.304,ok,6,ok,8,ue7_qfi2,0.0,ok,0.8082162803482072,proxy,5,0.804320681726473,66170339.2,ok,0.0049886363636363635,ok,0.9325909090909091,0.081615625,ok,ue2_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue4_qfi9,230.0,ok,30.2,ue1_qfi2,1,69.5,69.5,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,Reservation,376383645,,,
ue3_qfi9,19.25,52.25,59.25,63.25,ok,0.36351882224112114,ok,ue1_qfi1,0,0,0,119.49999999999994,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue5_qfi2,25.39,ok,5,ok,8,ue6_qfi2,0.0,ok,0.7186466977398004,proxy,5,0.7185986132705294,59612532.8,ok,0.005170454545454546,ok,0.9336420454545454,0.03781875,ok,ue1_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue3_qfi9,44.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,TwoTier,376383645,,,
ue7_qfi9,297.75,300.0,300.0,300.25,ok,0.24764223402058153,ok,ue3_qfi1,0,0,0,119.00000000000021,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.993421052631579,152,150.0,ok,ue3_qfi2,26.203,ok,8,ok,8,ue3_qfi2,0.9658652,ok,0.9625291709040674,proxy,5,0.9584684626720545,70001803.2,ok,0.0054181818181818185,ok,0.9338920454545454,0.0346359375,ok,ue5_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue6_qfi1,19.5,ok,30.2,ue5_qfi2,1,71.0,71.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,PF,1746484539,,,
ue6_qfi9,194.5,297.75,299.25,299.75,ok,0.2560465246325269,ok,ue6_qfi1,0,0,0,124.24999999999997,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,147,150.0,ok,ue3_qfi2,18.5,ok,6,ok,8,ue7_qfi2,0.0,ok,0.8103712924859359,proxy,5,0.8069862702289783,68520716.8,ok,0.004686363636363636,ok,0.9313306818181818,0.0772703125,ok,ue3_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue1_qfi9,195.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,Reservation,1746484539,,,
ue7_qfi9,295.0,300.0,300.25,300.25,ok,0.2881572022960602,ok,ue1_qfi1,0,0,0,207.75000000000077,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.5460526315789473,152,150.0,ok,ue8_qfi2,66.698,ok,5,ok,8,ue7_qfi2,0.5272532,ok,0.8530688041833443,proxy,5,0.7187199456470363,65777924.8,ok,0.005038636363636364,ok,0.9337534090909091,0.0344390625,ok,ue8_qfi1,0.44,25,100.0,data,ok,0.0,ue1_qfi9,284.5,ok,16.6,ue8_qfi2,6,94.25,462.25,30.303,ok,33.0,,pending,,pending,,,,,,,1,,,TwoTier,1746484539,,,
ue8_qfi9,298.0,300.0,300.25,300.25,ok,0.27686579562656505,ok,ue6_qfi1,0,0,0,136.49999999999994,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue8_qfi2,25.694,ok,8,ok,8,ue2_qfi2,0.9578576,ok,0.9543024085615089,proxy,5,0.9512408963531349,67414070.4,ok,0.004706818181818182,ok,0.9305852272727273,0.0377140625,ok,ue4_qfi1,0.5306122448979592,49,100.0,data,ok,0.0,ue6_qfi1,37.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,2.0,,,,PF,1826701614,,,
ue8_qfi9,298.25,300.0,300.25,300.25,ok,0.2988019244354774,ok,ue3_qfi1,0,0,0,124.49999999999983,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue8_qfi2,23.033,ok,8,ok,8,ue2_qfi2,0.9569772,ok,0.9514627229538013,proxy,5,0.9490397521732957,66288822.4,ok,0.004277272727272728,ok,0.9315931818181818,0.118921875,ok,ue3_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue8_qfi1,26.5,ok,30.2,ue8_qfi2,1,72.5,72.5,30.303,ok,33.0,,pending,,pending,,,,,,2.0,,,,Reservation,1826701614,,,
ue5_qfi9,224.25,300.0,300.25,300.25,ok,0.27767546367682155,ok,ue4_qfi9,0,0,0,313.4999999999999,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue7_qfi2,48.955,ok,8,ok,8,ue2_qfi2,0.9559584,ok,0.9259498485712717,proxy,5,0.9081119472345913,67747812.8,ok,0.004240909090909091,ok,0.9332590909090909,0.1998171875,ok,ue4_qfi1,0.4444444444444444,45,100.0,data,ok,0.0,ue7_qfi9,154.5,ok,30.4,ue7_qfi2,6,113.5,517.25,30.303,ok,33.0,,pending,,pending,,,,,,2.0,,,,TwoTier,1826701614,,,
ue8_qfi9,297.5,299.75,300.0,300.25,ok,0.26603060152368824,ok,ue5_qfi1,0,0,0,140.74999999999972,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue6_qfi2,25.126,ok,8,ok,8,ue3_qfi2,0.959342,ok,0.9565440881646593,proxy,5,0.9451915468659646,68422590.4,ok,0.004922727272727273,ok,0.9315931818181818,0.034859375,ok,ue3_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue5_qfi1,38.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,2.0,,,,PF,1367864806,,,
ue8_qfi9,297.5,300.0,300.25,300.25,ok,0.28524553588117585,ok,ue3_qfi1,0,0,0,126.75000000000037,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue6_qfi2,24.148,ok,8,ok,8,ue3_qfi2,0.9558675999999999,ok,0.9546822615718689,proxy,5,0.9433153034704176,67508340.8,ok,0.004179545454545455,ok,0.9341704545454546,0.109434375,ok,ue2_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue8_qfi1,33.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,2.0,,,,Reservation,1367864806,,,
ue6_qfi9,211.5,300.0,300.25,300.25,ok,0.26649267842640756,ok,ue6_qfi9,0,0,1,515.5000000000003,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue6_qfi2,49.094,ok,8,ok,8,ue3_qfi2,0.9576284,ok,0.9284866065990693,proxy,5,0.8899399536909142,69164680.0,ok,0.0044181818181818185,ok,0.9325681818181818,0.1806609375,ok,ue6_qfi1,0.375,40,100.0,data,ok,0.0,ue8_qfi9,167.25,ok,30.2,ue5_qfi2,2,80.0,153.5,30.303,ok,33.0,,pending,,pending,,,,,,2.0,,,,TwoTier,1367864806,,,
ue8_qfi9,298.0,300.0,300.0,300.25,ok,0.28292170398563943,ok,ue3_qfi1,0,0,0,121.75000000000003,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue3_qfi2,25.229,ok,8,ok,8,ue8_qfi2,0.9680356,ok,0.9531655167069714,proxy,5,0.9470962616944628,67031606.4,ok,0.005156818181818182,ok,0.9317522727272727,0.03578125,ok,ue6_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue3_qfi1,25.0,ok,30.2,ue2_qfi2,1,69.0,69.0,30.303,ok,33.0,,pending,,pending,,,,,,2.0,,,,PF,1097657231,,,
ue7_qfi9,297.0,300.0,300.25,300.25,ok,0.29193479579255505,ok,ue5_qfi1,0,0,0,200.00000000000017,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue1_qfi2,21.979,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8864557310327456,proxy,5,0.8817135685238885,66181462.4,ok,0.004188636363636364,ok,0.9326159090909091,0.0936796875,ok,ue3_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue4_qfi1,24.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,2.0,,,,Reservation,1097657231,,,
ue3_qfi9,13.5,34.25,41.5,46.0,ok,0.36305689963141596,ok,ue5_qfi1,0,0,0,112.24999999999996,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue5_qfi2,18.9,ok,5,ok,8,ue6_qfi2,0.0,ok,0.718674886667463,proxy,5,0.7186080028805019,59673819.2,ok,0.004352272727272727,ok,0.9316886363636364,0.0724625,ok,ue4_qfi1,0.3877551020408163,49,100.0,data,ok,0.0,ue3_qfi9,32.5,ok,30.2,ue2_qfi2,1,71.25,71.25,30.303,ok,33.0,,pending,,pending,,,,,,2.0,,,,TwoTier,1097657231,,,
ue8_qfi9,297.75,300.0,300.0,300.25,ok,0.24882266520891325,ok,ue8_qfi1,0,0,0,127.99999999999967,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue8_qfi2,25.0,ok,8,ok,8,ue8_qfi2,0.9636376,ok,0.9622391910026387,proxy,5,0.9578634333020641,70044726.4,ok,0.004856818181818182,ok,0.9310068181818182,0.0344390625,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue8_qfi1,25.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,,2.0,,,,PF,579362555,,,
