M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.median_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06.flow,M06.p95_ms,M06.status,M07.met,M07.status,M07.total,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,M20.excluded_5qi,M20.flow,M20.gap_count_over_t_live,M20.gap_count_over_t_live_over_2,M20.gap_count_over_t_live_over_4,M20.max_gap_ms,M20.median_gap_ms,M20.role,M20.status,M20.t_live_s,duty_cycle,load_mult,n_ues,scheduler,seed,snr_spread_db
ue1_qfi9,296.75,299.75,300.0,300.25,ok,0.12052633699805627,ok,ue2_qfi1,0,0,0,143.75000000000006,99.99999999999997,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,31.75,ok,8,ok,8,ue8_qfi2,0.9604224,ok,0.9760088032611496,proxy,5,0.9602181176978838,68138433.6,ok,0.005784090909090909,ok,0.933525,0.0420984375,ok,ue7_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue7_qfi9,252.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,0,0,143.75000000000006,99.99999999999997,data,ok,2.0,,0.75,8,PF,1746484539,6.0
ue4_qfi9,294.75,299.75,300.0,300.25,ok,0.1362707119027194,ok,ue1_qfi1,0,0,0,128.0000000000001,99.50000000000003,data,ok,2.0,False,,proxy,3,0,ue3_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,25.511,ok,8,ok,8,ue8_qfi2,0.9604224,ok,0.975843421016336,proxy,5,0.9620690515605642,67220705.6,ok,0.0043795454545454545,ok,0.9323852272727273,0.11506875,ok,ue8_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue8_qfi9,140.0,ok,,30.2,ue5_qfi2,1,76.5,76.5,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,128.0000000000001,99.50000000000003,data,ok,2.0,,0.75,8,Reservation,1746484539,6.0
ue1_qfi9,293.25,299.75,300.0,300.25,ok,0.12409676712061783,ok,ue1_qfi1,0,0,0,418.25,99.75000000000023,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.9933774834437086,151,150.0,ok,ue1_qfi2,58.908,ok,8,ok,8,ue7_qfi2,0.952532,ok,0.9614615544296592,proxy,5,0.934152647933991,68050393.6,ok,0.005277272727272728,ok,0.9342681818181818,0.0369015625,ok,ue4_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue5_qfi9,178.25,ok,,30.4,ue8_qfi2,21,95.25,1646.75,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,418.25,99.75000000000023,data,ok,2.0,,0.75,8,TwoTier,1746484539,6.0
ue8_qfi9,298.5,300.0,300.25,300.25,ok,0.45511677906661796,ok,ue1_qfi1,0,0,0,209.00000000000009,98.87500000000016,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,34.077,ok,8,ok,8,ue1_qfi2,0.9568671999999999,ok,0.9077949429845692,proxy,5,0.9057489906212431,69798052.8,ok,0.004981818181818182,ok,0.9306454545454546,0.036996875,ok,ue5_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue5_qfi1,37.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,209.00000000000009,98.87500000000016,data,ok,2.0,,1.5,8,PF,1826701614,6.0
ue8_qfi9,297.75,300.0,300.25,300.25,ok,0.4629517559240124,ok,ue1_qfi1,0,0,0,122.74999999999991,100.24999999999994,data,ok,2.0,False,,proxy,3,0,ue3_qfi2,0.0,147,150.0,ok,ue1_qfi2,22.368,ok,7,ok,8,ue3_qfi2,0.0,ok,0.8509403889027467,proxy,5,0.8455128773308782,69653793.6,ok,0.004472727272727272,ok,0.930975,0.0939140625,ok,ue4_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue5_qfi1,19.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,122.74999999999991,100.24999999999994,data,ok,2.0,,1.5,8,Reservation,1826701614,6.0
ue1_qfi9,293.25,300.0,300.25,300.25,ok,0.5351414591301836,ok,ue3_qfi1,0,0,0,137.50000000000017,99.99999999999964,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.0,147,150.0,ok,ue3_qfi2,36.512,ok,4,ok,8,ue5_qfi2,0.0,ok,0.6164875431889415,proxy,5,0.610466884674837,57363062.4,ok,0.005711363636363636,ok,0.9306113636363637,0.045925,ok,ue1_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue4_qfi9,95.0,ok,,30.4,ue2_qfi2,5,98.75,420.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue3_qfi1,0,0,0,137.50000000000017,99.99999999999964,data,ok,2.0,,1.5,8,TwoTier,1826701614,6.0
ue8_qfi9,298.75,300.0,300.25,300.25,ok,0.46812308486351734,ok,ue1_qfi1,0,0,0,181.75000000000009,99.75,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,36.027,ok,8,ok,8,ue5_qfi2,0.957122,ok,0.9043691292274098,proxy,5,0.896110414351182,68336937.6,ok,0.00515,ok,0.9316534090909091,0.0354734375,ok,ue7_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi1,84.0,ok,,30.4,ue1_qfi2,1,72.75,72.75,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,181.75000000000009,99.75,data,ok,2.0,,1.5,8,PF,1367864806,6.0
ue8_qfi9,296.0,300.0,300.25,300.25,ok,0.4557720859088755,ok,ue1_qfi1,0,0,0,120.00000000000011,100.00000000000009,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.0,147,150.0,ok,ue1_qfi2,19.273,ok,6,ok,8,ue2_qfi2,0.0,ok,0.7851718370994913,proxy,5,0.7822848444854057,69283580.8,ok,0.004422727272727273,ok,0.9329,0.082984375,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue1_qfi1,16.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,120.00000000000011,100.00000000000009,data,ok,2.0,,1.5,8,Reservation,1367864806,6.0
ue1_qfi9,290.5,300.0,300.25,300.25,ok,0.5312580191490023,ok,ue2_qfi1,0,0,0,120.24999999999997,100.24999999999994,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.0,147,150.0,ok,ue4_qfi2,45.597,ok,4,ok,8,ue5_qfi2,0.0,ok,0.6179985150327365,proxy,5,0.6079027607324118,57768812.8,ok,0.005281818181818182,ok,0.9320988636363636,0.0440484375,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue2_qfi9,102.75,ok,,30.4,ue4_qfi2,9,86.25,695.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,0,0,120.24999999999997,100.24999999999994,data,ok,2.0,,1.5,8,TwoTier,1367864806,6.0
ue8_qfi9,298.75,300.0,300.25,300.25,ok,0.4869474989455646,ok,ue1_qfi9,0,1,1,1022.75,0.0,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,71.44,ok,8,ok,8,ue5_qfi2,0.9557135999999999,ok,0.8939048336857638,proxy,5,0.8788458854077063,65899113.6,ok,0.005440909090909091,ok,0.9317840909090909,0.0396265625,ok,ue1_qfi1,0.45,40,100.0,data,ok,0.0,ue2_qfi1,91.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,1,1,1019.25,100.87499999999983,data,ok,2.0,,1.5,8,PF,1097657231,6.0
ue8_qfi9,297.75,300.0,300.25,300.25,ok,0.49594080034106763,ok,ue7_qfi1,0,0,0,119.75000000000024,100.24999999999994,data,ok,2.0,False,,proxy,3,0,ue3_qfi2,0.0,147,150.0,ok,ue1_qfi2,25.019,ok,7,ok,8,ue3_qfi2,0.0,ok,0.8407451827070194,proxy,5,0.8294168935418215,65593499.2,ok,0.004661363636363636,ok,0.9327431818181818,0.102284375,ok,ue2_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue7_qfi1,18.25,ok,,30.2,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue7_qfi1,0,0,0,119.75000000000024,100.24999999999994,data,ok,2.0,,1.5,8,Reservation,1097657231,6.0
ue1_qfi9,293.75,300.0,300.25,300.25,ok,0.5487824393204422,ok,ue1_qfi1,0,0,0,200.75000000000003,99.75000000000011,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.0,147,150.0,ok,ue4_qfi2,49.386,ok,4,ok,8,ue5_qfi2,0.0,ok,0.6140350801176349,proxy,5,0.6080920397381503,55582278.4,ok,0.005690909090909091,ok,0.9319056818181818,0.046815625,ok,ue2_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue2_qfi9,199.0,ok,,30.4,ue4_qfi2,14,89.25,1092.5,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,200.75000000000003,99.75000000000011,data,ok,2.0,,1.5,8,TwoTier,1097657231,6.0
ue8_qfi9,298.25,300.0,300.25,300.25,ok,0.44295554082659766,ok,ue3_qfi1,0,0,0,122.00000000000033,99.99999999999964,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.993421052631579,152,150.0,ok,ue2_qfi2,26.844,ok,8,ok,8,ue1_qfi2,0.9516536,ok,0.9141873544755427,proxy,5,0.9068170163279419,71287180.8,ok,0.005054545454545455,ok,0.9309931818181818,0.0362609375,ok,ue2_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue5_qfi1,24.5,ok,,30.2,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue3_qfi1,0,0,0,122.00000000000033,99.99999999999964,data,ok,2.0,,1.5,8,PF,579362555,6.0
ue7_qfi9,252.25,299.75,300.0,300.25,ok,0.40718094506711494,ok,ue4_qfi1,0,0,0,120.75000000000014,99.99999999999964,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.0,147,150.0,ok,ue1_qfi2,18.5,ok,6,ok,8,ue2_qfi2,0.0,ok,0.7940417445263891,proxy,5,0.7841970155675709,74480939.2,ok,0.004440909090909091,ok,0.9324886363636363,0.08304375,ok,ue6_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue7_qfi9,48.0,ok,,30.2,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue4_qfi1,0,0,0,120.75000000000014,99.99999999999964,data,ok,2.0,,1.5,8,Reservation,579362555,6.0
ue2_qfi9,152.75,297.75,299.75,300.0,ok,0.5142456944780875,ok,ue3_qfi1,0,0,0,201.24999999999994,100.00000000000009,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.0,147,150.0,ok,ue4_qfi2,46.476,ok,4,ok,8,ue5_qfi2,0.0,ok,0.621057900355128,proxy,5,0.6171508446020455,59732939.2,ok,0.005279545454545454,ok,0.9311670454545454,0.04436875,ok,ue1_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue3_qfi9,174.5,ok,,30.2,ue4_qfi2,12,115.25,958.75,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue3_qfi1,0,0,0,201.24999999999994,100.00000000000009,data,ok,2.0,,1.5,8,TwoTier,579362555,6.0
ue8_qfi9,298.5,300.0,300.25,300.25,ok,0.4482962665581153,ok,ue1_qfi1,0,0,0,154.9999999999998,99.50000000000037,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,31.552,ok,8,ok,8,ue6_qfi2,0.9554484,ok,0.9104111502153469,proxy,5,0.9046398647029552,70664304.0,ok,0.004918181818181818,ok,0.9320420454545455,0.0345515625,ok,ue4_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue1_qfi1,50.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,154.9999999999998,99.50000000000037,data,ok,2.0,,1.5,8,PF,661058651,6.0
ue6_qfi9,297.25,300.0,300.25,300.25,ok,0.41060017391584075,ok,ue4_qfi1,0,0,0,119.49999999999994,99.75000000000023,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.0,147,150.0,ok,ue1_qfi2,18.204,ok,6,ok,8,ue2_qfi2,0.0,ok,0.7922881944046771,proxy,5,0.7898735369473111,74160897.6,ok,0.0044181818181818185,ok,0.9333738636363637,0.0778765625,ok,ue8_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue8_qfi9,21.0,ok,,30.2,ue5_qfi2,1,78.0,78.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue4_qfi1,0,0,0,119.49999999999994,99.75000000000023,data,ok,2.0,,1.5,8,Reservation,661058651,6.0
ue6_qfi9,291.75,300.0,300.25,300.25,ok,0.4015019920529293,ok,ue2_qfi1,0,1,2,1702.2499999999998,108.5,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.8851351351351351,148,150.0,ok,ue1_qfi2,145.787,ok,6,ok,8,ue1_qfi2,0.9240172,ok,0.8438832747320882,proxy,5,0.8096955788081998,74364051.2,ok,0.004875,ok,0.9316863636363636,0.0317546875,ok,ue1_qfi1,0.3,10,100.0,data,ok,0.0,ue1_qfi9,264.75,ok,,26.2,ue1_qfi2,27,103.0,2394.5,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,1,2,1702.2499999999998,108.5,data,ok,2.0,,1.5,8,TwoTier,661058651,6.0
ue8_qfi9,298.5,300.0,300.25,300.25,ok,0.46916424568278775,ok,ue3_qfi1,0,0,0,125.0,99.25000000000006,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,29.694,ok,8,ok,8,ue6_qfi2,0.9656496,ok,0.9032169958981908,proxy,5,0.8984784142331865,68137216.0,ok,0.005265909090909091,ok,0.9322318181818182,0.03605,ok,ue5_qfi1,0.5306122448979592,49,100.0,data,ok,0.0,ue7_qfi1,22.0,ok,,30.2,ue1_qfi2,1,71.0,71.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue3_qfi1,0,0,0,125.0,99.25000000000006,data,ok,2.0,,1.5,8,PF,87989972,6.0
ue7_qfi9,294.5,299.75,300.0,300.25,ok,0.436315808330585,ok,ue7_qfi1,0,0,0,118.99999999999977,99.24999999999999,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.0,147,150.0,ok,ue1_qfi2,18.898,ok,6,ok,8,ue2_qfi2,0.0,ok,0.7887675610467129,proxy,5,0.7844293793138518,71388708.8,ok,0.004461363636363637,ok,0.9328829545454546,0.0826890625,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue1_qfi1,27.75,ok,,30.2,ue8_qfi2,1,69.0,69.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue7_qfi1,0,0,0,118.99999999999977,99.24999999999999,data,ok,2.0,,1.5,8,Reservation,87989972,6.0
ue1_qfi9,206.25,299.75,300.0,300.25,ok,0.5425384021689181,ok,ue1_qfi1,0,0,0,267.7499999999995,100.24999999999994,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.0,147,150.0,ok,ue4_qfi2,50.25,ok,4,ok,8,ue5_qfi2,0.0,ok,0.6140203838779968,proxy,5,0.5984375074402184,56503483.2,ok,0.005556818181818182,ok,0.9321772727272727,0.0459484375,ok,ue3_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue3_qfi9,173.5,ok,,30.4,ue4_qfi2,11,102.25,895.25,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,267.7499999999995,100.24999999999994,data,ok,2.0,,1.5,8,TwoTier,87989972,6.0
ue8_qfi9,298.5,300.0,300.25,300.25,ok,0.4603965119690121,ok,ue2_qfi1,0,0,0,152.25,100.00000000000009,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.993421052631579,152,150.0,ok,ue2_qfi2,30.846,ok,8,ok,8,ue3_qfi2,0.9667908000000001,ok,0.9074528210183193,proxy,5,0.9022872100654449,69173900.8,ok,0.005095454545454545,ok,0.933025,0.0368296875,ok,ue2_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue2_qfi1,45.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,0,0,152.25,100.00000000000009,data,ok,2.0,,1.5,8,PF,161576974,6.0
ue7_qfi9,295.75,300.0,300.0,300.25,ok,0.4467641469309555,ok,ue1_qfi1,0,0,0,118.74999999999991,100.00000000000054,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.0,147,150.0,ok,ue1_qfi2,18.926,ok,6,ok,8,ue2_qfi2,0.0,ok,0.7870651483967864,proxy,5,0.7857425823240991,70413259.2,ok,0.004456818181818182,ok,0.9337488636363637,0.0870421875,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi1,50.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,118.74999999999991,100.00000000000054,data,ok,2.0,,1.5,8,Reservation,161576974,6.0
ue1_qfi9,287.25,300.0,300.25,300.25,ok,0.5298679998195452,ok,ue3_qfi1,0,0,0,116.50000000000027,100.24999999999994,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.0,147,150.0,ok,ue3_qfi2,44.19,ok,4,ok,8,ue5_qfi2,0.0,ok,0.6198333388705884,proxy,5,0.6164817484214601,57954691.199999996,ok,0.004890909090909091,ok,0.9327897727272727,0.0455828125,ok,ue4_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue2_qfi9,74.5,ok,,30.2,ue3_qfi2,12,85.0,886.5,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue3_qfi1,0,0,0,116.50000000000027,100.24999999999994,data,ok,2.0,,1.5,8,TwoTier,161576974,6.0
ue8_qfi9,298.5,300.0,300.25,300.25,ok,0.46923243165169637,ok,ue1_qfi1,0,0,0,150.50000000000009,99.0000000000002,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,36.338,ok,8,ok,8,ue7_qfi2,0.9561644,ok,0.9041715501156151,proxy,5,0.9002011038678656,68075067.2,ok,0.005204545454545455,ok,0.9340318181818181,0.036965625,ok,ue4_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue1_qfi1,42.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,150.50000000000009,99.0000000000002,data,ok,2.0,,1.5,8,PF,35492826,6.0
ue8_qfi9,293.75,299.75,300.0,300.25,ok,0.4464344031714554,ok,ue1_qfi1,0,0,0,125.24999999999986,99.99999999999964,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.0,147,150.0,ok,ue1_qfi2,20.091,ok,6,ok,8,ue2_qfi2,0.0,ok,0.7869432714130995,proxy,5,0.7826653274144943,70144934.4,ok,0.004631818181818181,ok,0.9328965909090909,0.0846765625,ok,ue7_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi1,21.0,ok,,30.2,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,125.24999999999986,99.99999999999964,data,ok,2.0,,1.5,8,Reservation,35492826,6.0
ue1_qfi9,286.5,300.0,300.25,300.25,ok,0.5286488807380756,ok,ue1_qfi1,0,0,0,120.74999999999969,100.24999999999994,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.0,147,150.0,ok,ue4_qfi2,50.453,ok,4,ok,8,ue5_qfi2,0.0,ok,0.6190607847159331,proxy,5,0.6142839883668323,58141745.6,ok,0.005115909090909091,ok,0.9345534090909091,0.0443734375,ok,ue3_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue2_qfi9,113.0,ok,,30.2,ue4_qfi2,18,104.25,1398.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,120.74999999999969,100.24999999999994,data,ok,2.0,,1.5,8,TwoTier,35492826,6.0
ue8_qfi9,298.0,300.0,300.25,300.25,ok,0.4476437990176078,ok,ue2_qfi9,0,0,0,132.24999999999997,0.0,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,31.449,ok,7,ok,8,ue7_qfi2,0.9480411999999999,ok,0.9118763109949288,proxy,5,0.9062244427249977,70587732.8,ok,0.004786363636363636,ok,0.9341340909090909,0.0353609375,ok,ue2_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue2_qfi1,39.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,130.74999999999991,99.74999999999979,data,ok,2.0,,1.5,8,PF,376383645,6.0
ue7_qfi9,294.5,299.75,300.0,300.25,ok,0.4180592952994049,ok,ue6_qfi1,0,0,0,120.49999999999983,98.99999999999997,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.0,147,150.0,ok,ue1_qfi2,20.204,ok,5,ok,8,ue2_qfi2,0.0,ok,0.7915956285260655,proxy,5,0.7887406703105483,73360228.8,ok,0.00445,ok,0.9348397727272727,0.0810203125,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue8_qfi9,113.75,ok,,30.2,ue8_qfi2,1,73.25,73.25,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue6_qfi1,0,0,0,120.49999999999983,98.99999999999997,data,ok,2.0,,1.5,8,Reservation,376383645,6.0
ue1_qfi9,287.75,299.75,300.0,300.25,ok,0.5267860548145654,ok,ue2_qfi1,0,0,0,118.50000000000006,99.74999999999979,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.0,147,150.0,ok,ue4_qfi2,38.978,ok,4,ok,8,ue5_qfi2,0.0,ok,0.6212509772539894,proxy,5,0.6196511118548688,57983364.800000004,ok,0.004779545454545455,ok,0.9341375,0.0449859375,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue3_qfi9,110.0,ok,,30.4,ue3_qfi2,8,91.0,596.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,0,0,118.50000000000006,99.74999999999979,data,ok,2.0,,1.5,8,TwoTier,376383645,6.0
ue8_qfi9,298.25,300.0,300.25,300.25,ok,0.46225389009410217,ok,ue3_qfi1,0,0,0,127.7499999999998,99.49999999999991,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.993421052631579,152,150.0,ok,ue2_qfi2,28.414,ok,8,ok,8,ue4_qfi2,0.961496,ok,0.9067346695283713,proxy,5,0.9002016608302518,68949859.2,ok,0.0059454545454545454,ok,0.9343659090909091,0.0375078125,ok,ue1_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue4_qfi1,36.5,ok,,30.2,ue7_qfi2,1,67.0,67.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue3_qfi1,0,0,0,127.7499999999998,99.49999999999991,data,ok,2.0,,1.5,8,PF,1746484539,6.0
ue8_qfi9,297.0,300.0,300.0,300.25,ok,0.4772676138768924,ok,ue2_qfi1,0,0,0,123.99999999999966,100.00000000000009,data,ok,2.0,False,,proxy,3,0,ue3_qfi2,0.0,147,150.0,ok,ue2_qfi2,23.142,ok,7,ok,8,ue3_qfi2,0.0,ok,0.8474911600682835,proxy,5,0.8419642279182341,67946323.2,ok,0.004395454545454545,ok,0.9329636363636363,0.0968765625,ok,ue7_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue2_qfi1,19.0,ok,,30.2,ue2_qfi2,1,75.25,75.25,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,0,0,123.99999999999966,100.00000000000009,data,ok,2.0,,1.5,8,Reservation,1746484539,6.0
ue1_qfi9,258.5,299.75,300.0,300.25,ok,0.5186298566023345,ok,ue3_qfi1,0,0,0,124.50000000000028,100.00000000000009,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.0,147,150.0,ok,ue3_qfi2,44.256,ok,4,ok,8,ue5_qfi2,0.0,ok,0.6216743090839567,proxy,5,0.6197827570142436,59205715.2,ok,0.005513636363636364,ok,0.9337272727272727,0.0446125,ok,ue2_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue2_qfi9,151.5,ok,,30.2,ue3_qfi2,10,100.25,764.25,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue3_qfi1,0,0,0,124.50000000000028,100.00000000000009,data,ok,2.0,,1.5,8,TwoTier,1746484539,6.0
ue16_qfi9,298.25,300.0,300.25,300.25,ok,0.620501190862725,ok,ue8_qfi1,1,1,1,2607.9999999999995,99.87499999999999,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.38513513513513514,148,150.0,ok,ue1_qfi2,149.826,ok,9,ok,16,ue1_qfi2,0.8266076,ok,0.6948815054129749,proxy,5,0.680825559605506,70077686.4,ok,0.010531818181818182,ok,0.9305965909090909,0.038140625,ok,ue5_qfi1,0.3333333333333333,6,100.0,data,ok,0.0,ue6_qfi2,111.03,ok,,11.8,ue1_qfi2,19,402.5,3449.75,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue8_qfi1,1,1,1,2607.9999999999995,99.87499999999999,data,ok,2.0,,1.0,16,PF,1826701614,6.0
ue16_qfi9,298.0,300.0,300.25,300.25,ok,0.6158223665824993,ok,ue8_qfi1,0,0,0,178.50000000000054,99.24999999999962,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.0,147,150.0,ok,ue13_qfi2,40.061,ok,10,ok,16,ue1_qfi2,0.0,ok,0.6929961478098516,proxy,5,0.6905990051990439,74030582.4,ok,0.009759090909090908,ok,0.9296488636363637,0.1893953125,ok,ue7_qfi1,0.3877551020408163,49,100.0,data,ok,0.0,ue13_qfi2,115.46,ok,,30.2,ue6_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,"[8, 9]",ue8_qfi1,0,0,0,178.50000000000054,99.24999999999962,data,ok,2.0,,1.0,16,Reservation,1826701614,6.0
