M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06.flow,M06.p95_ms,M06.status,M07.met,M07.status,M07.total,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,bg,scheduler,seed
ue3_qfi9,14.75,38.0,45.75,49.0,ok,0.36234565902655613,ok,ue1_qfi1,0,0,0,201.24999999999994,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,21.541,ok,5,ok,8,ue6_qfi2,0.0,ok,0.7186435912807178,proxy,5,0.7184060469815071,59556721.6,ok,0.005043181818181818,ok,0.9326886363636364,0.0339546875,ok,ue3_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue3_qfi9,34.25,ok,30.2,ue3_qfi2,1,72.5,72.5,30.303,ok,33.0,,pending,,pending,False,TwoTier,1033071480
ue8_qfi9,297.25,300.0,300.0,300.25,ok,0.2700357326413908,ok,ue5_qfi1,0,0,0,128.50000000000028,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue4_qfi2,27.321,ok,8,ok,8,ue5_qfi2,0.9672048000000001,ok,0.9559378962740048,proxy,5,0.9494353522271269,68080969.6,ok,0.004488636363636364,ok,0.9302886363636363,0.0355453125,ok,ue8_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue5_qfi1,24.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,False,PF,907713895
ue4_qfi9,294.5,299.75,300.0,300.25,ok,0.27773712212953044,ok,ue6_qfi1,0,0,0,120.24999999999997,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,148,150.0,ok,ue6_qfi2,19.442,ok,6,ok,8,ue7_qfi2,0.0,ok,0.8086881358850734,proxy,5,0.8061455317956673,66419579.2,ok,0.004059090909090909,ok,0.9314488636363636,0.0921,ok,ue2_qfi1,0.3877551020408163,49,100.0,data,ok,0.0,ue3_qfi9,194.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,False,Reservation,907713895
ue4_qfi9,29.5,52.0,56.5,59.5,ok,0.363465278857999,ok,ue1_qfi1,0,0,0,116.49999999999983,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,23.412,ok,5,ok,8,ue6_qfi2,0.0,ok,0.718665160258906,proxy,5,0.718627315120607,59469761.6,ok,0.004995454545454545,ok,0.930340909090909,0.0373875,ok,ue2_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue5_qfi9,34.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,False,TwoTier,907713895
ue8_qfi9,297.0,299.75,300.0,300.25,ok,0.5124241156391642,ok,ue4_qfi1,0,0,0,171.2500000000001,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue4_qfi2,29.939,ok,8,ok,8,ue7_qfi2,0.9643304,ok,0.9286902840774373,proxy,5,0.9187605039840403,68779820.8,ok,0.0046113636363636365,ok,0.9307159090909091,0.0347484375,ok,ue2_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue4_qfi1,85.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,1826701614
ue8_qfi9,297.25,300.0,300.25,300.25,ok,0.5271556032261951,ok,ue4_qfi1,0,0,0,124.75000000000014,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.993421052631579,152,150.0,ok,ue4_qfi2,24.776,ok,8,ok,8,ue5_qfi2,0.959814,ok,0.9259058362940322,proxy,5,0.9159594544405738,67577691.2,ok,0.004015909090909091,ok,0.9317272727272727,0.109653125,ok,ue2_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue7_qfi1,31.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,1826701614
ue8_qfi8,300.0,300.25,300.25,300.25,ok,0.5281934587382271,ok,ue8_qfi8,0,1,1,1835.0,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.7682119205298014,151,150.0,ok,ue4_qfi2,123.146,ok,4,ok,8,ue6_qfi2,0.7505535999999999,ok,0.8412904915327803,proxy,5,0.6968993599556814,66874019.199999996,ok,0.004831818181818182,ok,0.9303465909090909,0.0340609375,ok,ue4_qfi1,0.35714285714285715,28,100.0,data,ok,0.0,ue4_qfi9,279.5,ok,29.0,ue4_qfi2,18,100.25,1549.25,30.303,ok,33.0,,pending,,pending,True,TwoTier,1826701614
ue8_qfi9,296.75,299.75,300.0,300.25,ok,0.5112294854286115,ok,ue3_qfi1,0,0,0,126.2500000000002,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue5_qfi2,25.779,ok,8,ok,8,ue7_qfi2,0.9582188,ok,0.9291999696944595,proxy,5,0.922410316984225,68872204.8,ok,0.004809090909090909,ok,0.9316363636363636,0.0362765625,ok,ue4_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue3_qfi1,24.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,1367864806
ue8_qfi9,297.0,300.0,300.25,300.25,ok,0.5243386579820528,ok,ue1_qfi1,0,0,0,122.74999999999991,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,23.25,ok,8,ok,8,ue7_qfi2,0.9577568000000001,ok,0.9273551093704644,proxy,5,0.9216743278764108,67929856.0,ok,0.004165909090909091,ok,0.9340329545454545,0.1141125,ok,ue5_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue8_qfi1,32.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,1367864806
ue5_qfi9,22.75,45.0,50.25,54.75,ok,0.5763419952592493,ok,ue1_qfi1,0,0,0,112.50000000000027,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue1_qfi2,24.314,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6969101345608595,proxy,5,0.6968816589731816,59460011.2,ok,0.005788636363636364,ok,0.9314272727272728,0.0372453125,ok,ue4_qfi1,0.3877551020408163,49,100.0,data,ok,0.0,ue1_qfi9,37.75,ok,30.2,ue5_qfi2,1,70.5,70.5,30.303,ok,33.0,,pending,,pending,True,TwoTier,1367864806
ue8_qfi9,297.75,300.0,300.0,300.25,ok,0.5539505929006091,ok,ue5_qfi1,0,0,0,133.75000000000003,data,ok,2.0,False,,proxy,3,0,ue4_qfi2,0.993421052631579,152,150.0,ok,ue3_qfi2,28.107,ok,8,ok,8,ue7_qfi2,0.9605768,ok,0.9105208798596864,proxy,5,0.8968627809966983,63262592.0,ok,0.005479545454545455,ok,0.9317193181818182,0.0421796875,ok,ue7_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue3_qfi1,29.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,1097657231
ue7_qfi9,296.5,300.0,300.0,300.25,ok,0.5648172480274317,ok,ue3_qfi1,0,0,0,119.24999999999963,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,148,150.0,ok,ue5_qfi2,22.692,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8483550080252437,proxy,5,0.834861034104667,61880841.6,ok,0.0045295454545454545,ok,0.9317727272727273,0.1107109375,ok,ue7_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue4_qfi1,20.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,1097657231
ue3_qfi9,62.5,212.75,234.5,243.75,ok,0.5764451524858456,ok,ue3_qfi1,0,0,0,131.75000000000026,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,37.016,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6962858172877072,proxy,5,0.6955386472369403,59431400.0,ok,0.005134090909090909,ok,0.9320034090909091,0.043940625,ok,ue1_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue3_qfi9,181.25,ok,30.4,ue2_qfi2,6,79.5,426.75,30.303,ok,33.0,,pending,,pending,True,TwoTier,1097657231
ue8_qfi9,297.75,299.75,300.0,300.25,ok,0.515859844562051,ok,ue3_qfi1,0,0,0,121.24999999999986,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.993421052631579,152,150.0,ok,ue7_qfi2,25.423,ok,8,ok,8,ue2_qfi2,0.9648984,ok,0.9276651901939112,proxy,5,0.9179517492253326,68299393.6,ok,0.004893181818181818,ok,0.9310488636363636,0.03561875,ok,ue2_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue2_qfi1,24.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,579362555
ue7_qfi9,297.5,300.0,300.25,300.25,ok,0.5223353531003987,ok,ue6_qfi1,0,0,0,122.24999999999974,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue4_qfi2,21.572,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8615757560639278,proxy,5,0.8570153969824404,67400713.6,ok,0.004052272727272727,ok,0.9334556818181818,0.0915671875,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue6_qfi1,19.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,579362555
ue4_qfi9,20.5,44.75,49.5,51.75,ok,0.5756917355712539,ok,ue1_qfi1,0,0,0,112.24999999999996,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue4_qfi2,21.696,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6969018692721719,proxy,5,0.6968522811487655,59674830.4,ok,0.004909090909090909,ok,0.9316806818181819,0.03511875,ok,ue2_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue2_qfi9,35.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,579362555
ue8_qfi9,296.75,299.75,300.0,300.25,ok,0.5246694130244005,ok,ue6_qfi1,0,0,0,131.49999999999994,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,25.689,ok,8,ok,8,ue7_qfi2,0.963618,ok,0.9241434250102405,proxy,5,0.9202615936516517,67103734.4,ok,0.004709090909090909,ok,0.9321045454545455,0.037834375,ok,ue3_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue6_qfi1,29.25,ok,30.2,ue2_qfi2,1,68.25,68.25,30.303,ok,33.0,,pending,,pending,True,PF,661058651
ue6_qfi9,283.0,299.25,299.75,300.0,ok,0.5265410098853255,ok,ue2_qfi1,0,0,0,194.74999999999997,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,148,150.0,ok,ue2_qfi2,19.594,ok,6,ok,8,ue7_qfi2,0.0,ok,0.7841727645461862,proxy,5,0.7819737730568675,66011824.0,ok,0.004134090909090909,ok,0.9326215909090909,0.0967203125,ok,ue3_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue1_qfi9,79.75,ok,30.0,ue2_qfi2,2,70.75,138.5,30.303,ok,33.0,,pending,,pending,True,Reservation,661058651
ue8_qfi8,299.75,300.25,300.25,300.25,ok,0.5276011543413519,ok,ue8_qfi8,0,0,1,886.25,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.993421052631579,152,150.0,ok,ue7_qfi2,82.65,ok,8,ok,8,ue7_qfi2,0.9570964000000001,ok,0.8783568943200365,proxy,5,0.8569713941627397,68565513.6,ok,0.004647727272727273,ok,0.9318886363636364,0.03564375,ok,ue7_qfi1,0.42857142857142855,28,100.0,data,ok,0.0,ue8_qfi9,158.25,ok,30.2,ue7_qfi2,4,104.0,371.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,661058651
ue7_qfi9,296.25,299.75,300.0,300.25,ok,0.5066785832671072,ok,ue6_qfi1,0,0,0,123.75000000000026,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.993421052631579,152,150.0,ok,ue3_qfi2,24.836,ok,8,ok,8,ue3_qfi2,0.953024,ok,0.930282982579309,proxy,5,0.9245988766942667,69629211.2,ok,0.004879545454545454,ok,0.9321306818181818,0.034984375,ok,ue5_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue6_qfi1,20.25,ok,30.2,ue6_qfi2,1,68.0,68.0,30.303,ok,33.0,,pending,,pending,True,PF,87989972
ue6_qfi9,101.5,298.75,299.75,300.0,ok,0.5254143460718964,ok,ue3_qfi1,0,0,0,119.75,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,147,150.0,ok,ue2_qfi2,18.763,ok,6,ok,8,ue7_qfi2,0.0,ok,0.7843693273057466,proxy,5,0.7826395729895178,66107353.6,ok,0.004059090909090909,ok,0.9326272727272727,0.0915734375,ok,ue2_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue5_qfi9,210.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,87989972
ue3_qfi9,21.75,51.25,56.25,63.25,ok,0.5764912779648407,ok,ue4_qfi1,0,0,0,115.25000000000007,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue5_qfi2,23.254,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6968985948154355,proxy,5,0.6968634426201029,59536715.2,ok,0.005231818181818182,ok,0.9325295454545455,0.0371484375,ok,ue4_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue3_qfi9,41.5,ok,30.2,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,87989972
ue8_qfi9,297.75,300.0,300.0,300.25,ok,0.5264606161785685,ok,ue4_qfi1,0,0,0,126.75000000000037,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.993421052631579,152,150.0,ok,ue4_qfi2,28.5,ok,8,ok,8,ue8_qfi2,0.961832,ok,0.9238591765403804,proxy,5,0.9192144341753022,66866788.8,ok,0.004865909090909091,ok,0.9330806818181818,0.0372359375,ok,ue5_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue4_qfi1,24.5,ok,30.2,ue8_qfi2,1,66.0,66.0,30.303,ok,33.0,,pending,,pending,True,PF,161576974
ue7_qfi9,294.75,299.75,300.0,300.25,ok,0.533659317837859,ok,ue1_qfi1,0,0,0,125.50000000000017,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue4_qfi2,23.136,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8587269679149732,proxy,5,0.850490972823245,65908614.4,ok,0.004372727272727273,ok,0.9331772727272727,0.0973796875,ok,ue7_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi1,20.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,161576974
ue1_qfi9,20.75,58.5,69.75,76.0,ok,0.5759660046950207,ok,ue4_qfi1,0,0,0,116.74999999999969,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue1_qfi2,27.089,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6969205868102816,proxy,5,0.696885535332258,59621067.2,ok,0.005422727272727273,ok,0.9326556818181818,0.0385015625,ok,ue5_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue3_qfi9,58.75,ok,30.4,ue2_qfi2,2,81.75,157.5,30.303,ok,33.0,,pending,,pending,True,TwoTier,161576974
ue7_qfi9,296.75,300.0,300.0,300.25,ok,0.51003635747909,ok,ue5_qfi1,0,0,0,135.25000000000009,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.993421052631579,152,150.0,ok,ue5_qfi2,25.032,ok,8,ok,8,ue4_qfi2,0.95675,ok,0.9299971621376324,proxy,5,0.9230674034686263,68923964.8,ok,0.005056818181818181,ok,0.9345261363636364,0.0356609375,ok,ue6_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue5_qfi1,41.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,35492826
ue8_qfi9,297.0,300.0,300.25,300.25,ok,0.5260209787934401,ok,ue5_qfi1,0,0,0,124.24999999999997,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.993421052631579,152,150.0,ok,ue7_qfi2,23.084,ok,8,ok,8,ue4_qfi2,0.9540824,ok,0.9269306325638983,proxy,5,0.9182718173832808,67560867.2,ok,0.004025,ok,0.9316954545454545,0.1117703125,ok,ue2_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue1_qfi1,19.0,ok,30.2,ue6_qfi2,1,72.0,72.0,30.303,ok,33.0,,pending,,pending,True,Reservation,35492826
ue4_qfi9,17.25,50.0,60.25,65.0,ok,0.5767369070264058,ok,ue1_qfi1,0,0,0,117.75000000000003,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue5_qfi2,22.33,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6968917103115367,proxy,5,0.6968546763979546,59364771.2,ok,0.005559090909090909,ok,0.9340465909090909,0.03695625,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue4_qfi9,47.75,ok,30.2,ue1_qfi2,2,74.25,143.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,35492826
ue8_qfi9,297.75,300.0,300.0,300.25,ok,0.5273914588410221,ok,ue7_qfi1,0,0,0,127.49999999999994,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue4_qfi2,24.887,ok,8,ok,8,ue1_qfi2,0.9620951999999999,ok,0.9238021265782006,proxy,5,0.918329756608437,66743721.6,ok,0.004570454545454545,ok,0.9340818181818182,0.038253125,ok,ue5_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue8_qfi1,26.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,376383645
ue7_qfi9,295.75,299.75,300.0,300.25,ok,0.5348881140418306,ok,ue7_qfi1,0,0,0,122.99999999999977,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue5_qfi2,21.811,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8587913713568616,proxy,5,0.8544110699237829,65729395.2,ok,0.004163636363636363,ok,0.935075,0.0988921875,ok,ue5_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue7_qfi1,20.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,376383645
ue4_qfi9,22.0,54.0,61.25,68.25,ok,0.5760148582246731,ok,ue3_qfi1,0,0,0,115.00000000000021,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue4_qfi2,23.398,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6968646458449442,proxy,5,0.6968051879496936,59599048.0,ok,0.004763636363636364,ok,0.9333659090909091,0.0392421875,ok,ue4_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue4_qfi9,46.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,376383645
ue8_qfi9,297.5,299.75,300.0,300.25,ok,0.5209792678382523,ok,ue3_qfi1,0,0,0,168.75000000000017,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.993421052631579,152,150.0,ok,ue3_qfi2,27.892,ok,8,ok,8,ue4_qfi2,0.9580064,ok,0.925448379592386,proxy,5,0.9212760468749422,67570009.6,ok,0.005638636363636364,ok,0.9336397727272727,0.036540625,ok,ue1_qfi1,0.5306122448979592,49,100.0,data,ok,0.0,ue3_qfi1,70.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,1746484539
ue7_qfi9,295.25,299.75,300.0,300.25,ok,0.5300972612557335,ok,ue7_qfi1,0,0,0,204.25000000000006,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue3_qfi2,21.296,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8592781886566444,proxy,5,0.855147881100224,66354873.6,ok,0.004172727272727272,ok,0.9333625,0.0950453125,ok,ue1_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue6_qfi1,23.25,ok,30.2,ue7_qfi2,1,75.75,75.75,30.303,ok,33.0,,pending,,pending,True,Reservation,1746484539
ue8_qfi8,300.0,300.25,300.25,300.25,ok,0.523353886829388,ok,ue3_qfi1,0,0,0,459.24999999999994,data,ok,2.0,False,,proxy,3,0,ue3_qfi2,0.993421052631579,152,150.0,ok,ue6_qfi2,69.414,ok,7,ok,8,ue4_qfi2,0.9479704,ok,0.8997675813558297,proxy,5,0.8762464640683865,67786992.0,ok,0.00565,ok,0.9336159090909091,0.0353609375,ok,ue4_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue8_qfi9,277.25,ok,30.2,ue3_qfi2,6,101.25,471.75,30.303,ok,33.0,,pending,,pending,True,TwoTier,1746484539
ue8_qfi9,297.5,300.0,300.0,300.25,ok,0.5348761461346948,ok,ue4_qfi1,0,0,0,139.24999999999997,data,ok,2.0,False,,proxy,3,0,ue4_qfi2,0.993421052631579,152,150.0,ok,ue5_qfi2,25.141,ok,8,ok,8,ue3_qfi2,0.957236,ok,0.9204181081627627,proxy,5,0.9154304071017133,65745784.0,ok,0.005368181818181818,ok,0.9330693181818182,0.0388703125,ok,ue3_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue4_qfi1,41.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,1394609702
ue7_qfi9,294.25,300.0,300.0,300.25,ok,0.5415237367928959,ok,ue1_qfi1,0,0,0,122.00000000000033,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,148,150.0,ok,ue5_qfi2,22.445,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8567012763995775,proxy,5,0.8533459530496109,64805100.800000004,ok,0.004436363636363637,ok,0.9346329545454546,0.100746875,ok,ue3_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue5_qfi1,21.75,ok,30.0,ue6_qfi2,1,67.25,67.25,30.303,ok,33.0,,pending,,pending,True,Reservation,1394609702
ue2_qfi9,19.0,53.0,59.25,61.75,ok,0.5771864084979679,ok,ue2_qfi1,0,0,0,110.25000000000018,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue3_qfi2,23.86,ok,5,ok,8,ue6_qfi2,0.0,ok,0.696877773011984,proxy,5,0.6968294091764352,59365203.2,ok,0.006188636363636364,ok,0.9325727272727272,0.03985,ok,ue3_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue2_qfi9,42.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,1394609702
ue8_qfi9,296.5,299.75,300.0,300.25,ok,0.5127483441816184,ok,ue3_qfi1,0,0,0,192.25000000000003,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.993421052631579,152,150.0,ok,ue2_qfi2,27.136,ok,8,ok,8,ue6_qfi2,0.9663504,ok,0.9271063805969912,proxy,5,0.9154599224844362,68618513.6,ok,0.005429545454545454,ok,0.9323,0.0357484375,ok,ue3_qfi1,0.4583333333333333,48,100.0,data,ok,0.0,ue5_qfi1,58.75,ok,30.2,ue8_qfi2,1,68.25,68.25,30.303,ok,33.0,,pending,,pending,True,PF,1960127675
ue7_qfi9,296.25,300.0,300.0,300.25,ok,0.521884623341125,ok,ue3_qfi1,0,0,0,124.24999999999997,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue2_qfi2,21.33,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8605476975326534,proxy,5,0.8553039604629403,67423409.6,ok,0.004193181818181818,ok,0.9341079545454546,0.0932078125,ok,ue2_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue1_qfi9,36.25,ok,30.2,ue3_qfi2,1,76.5,76.5,30.303,ok,33.0,,pending,,pending,True,Reservation,1960127675
ue1_qfi9,16.25,71.0,97.75,106.25,ok,0.5766226449176524,ok,ue1_qfi1,0,0,0,136.0000000000001,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue1_qfi2,28.08,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6968249889611806,proxy,5,0.6966273644738978,59435536.0,ok,0.004961363636363636,ok,0.9332102272727273,0.0361515625,ok,ue3_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi9,90.0,ok,30.2,ue1_qfi2,3,80.0,227.25,30.303,ok,33.0,,pending,,pending,True,TwoTier,1960127675
ue8_qfi9,297.75,300.0,300.0,300.25,ok,0.507323391265513,ok,ue6_qfi1,0,0,0,131.49999999999994,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.9868421052631579,152,150.0,ok,ue5_qfi2,25.16,ok,8,ok,8,ue5_qfi2,0.9620408,ok,0.9320378009120285,proxy,5,0.9243833589888957,69394763.2,ok,0.005038636363636364,ok,0.9319306818181818,0.0350625,ok,ue8_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue6_qfi1,28.5,ok,30.2,ue2_qfi2,1,67.5,67.5,30.303,ok,33.0,,pending,,pending,True,PF,1081530686
ue7_qfi9,295.5,299.75,300.0,300.25,ok,0.5117577212213998,ok,ue1_qfi1,0,0,0,119.49999999999994,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue6_qfi2,20.578,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8646512017778496,proxy,5,0.8597738019682332,68688507.2,ok,0.003938636363636364,ok,0.9319477272727272,0.090265625,ok,ue1_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue2_qfi1,18.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,1081530686
ue8_qfi8,300.0,300.25,300.25,300.25,ok,0.5420611779822627,ok,ue7_qfi1,0,0,0,146.9999999999998,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.34868421052631576,152,150.0,ok,ue7_qfi2,109.481,ok,5,ok,8,ue8_qfi2,0.3314784,ok,0.7853438028806382,proxy,5,0.6968437801771674,63946387.2,ok,0.004695454545454545,ok,0.9326295454545455,0.0347203125,ok,ue7_qfi1,0.4666666666666667,15,100.0,data,ok,0.0,ue1_qfi9,284.0,ok,30.4,ue4_qfi2,2,103.25,184.5,30.303,ok,33.0,,pending,,pending,True,TwoTier,1081530686
