M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06.flow,M06.p95_ms,M06.status,M07.met,M07.status,M07.total,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,k2_slots,load_mult,n_ues,scheduler,seed,shared_lcg
ue16_qfi9,296.75,300.0,300.0,300.25,ok,0.44960635625581136,ok,ue7_qfi1,1,1,1,3322.75,data,ok,2.0,False,,proxy,3,0,ue16_qfi2,0.8716216216216216,148,150.0,ok,ue16_qfi2,144.795,ok,14,ok,16,ue16_qfi2,0.917342,ok,0.7192403282238501,proxy,5,0.6893773573299053,67668385.6,ok,0.00915,ok,0.9318409090909091,0.0383390625,ok,ue7_qfi1,0.25,8,100.0,data,ok,0.0,ue1_qfi2,116.578,ok,25.8,ue16_qfi2,7,202.0,837.0,30.303,ok,33.0,,pending,,pending,1,0.5,16,PF,661058651,True
ue10_qfi9,290.25,299.75,300.0,300.25,ok,0.46111244914089483,ok,ue2_qfi1,0,0,0,191.25000000000014,data,ok,2.0,False,,proxy,3,0,ue11_qfi2,0.0,148,150.0,ok,ue2_qfi2,32.768,ok,10,ok,16,ue11_qfi2,0.0,ok,0.7010525735640288,proxy,5,0.6993039516609344,66400952.0,ok,0.008363636363636363,ok,0.9326431818181818,0.2118546875,ok,ue4_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue2_qfi1,82.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,1,0.5,16,Reservation,661058651,True
ue10_qfi9,208.75,298.75,299.5,300.0,ok,0.4547643113081034,ok,ue3_qfi1,0,0,0,427.00000000000006,data,ok,2.0,False,,proxy,3,0,ue11_qfi2,0.0,148,150.0,ok,ue3_qfi2,78.154,ok,10,ok,16,ue11_qfi2,0.0,ok,0.690547934055048,proxy,5,0.6861590733683729,67054744.0,ok,0.009136363636363637,ok,0.9318590909090909,0.038259375,ok,ue4_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue6_qfi9,168.25,ok,30.4,ue6_qfi2,6,106.5,482.0,30.303,ok,33.0,,pending,,pending,1,0.5,16,TwoTier,661058651,True
ue16_qfi9,297.75,300.0,300.25,300.25,ok,0.4526854755485094,ok,ue10_qfi1,1,1,1,4455.0,data,ok,2.0,False,,proxy,3,0,ue10_qfi2,0.8013245033112583,151,150.0,ok,ue10_qfi2,142.733,ok,12,ok,16,ue10_qfi2,0.9071648,ok,0.7232082975364852,proxy,5,0.6571449201692621,67203180.8,ok,0.009179545454545454,ok,0.9327227272727273,0.0377421875,ok,ue10_qfi1,0.2,5,100.0,data,ok,0.0,ue10_qfi9,130.5,ok,24.2,ue10_qfi2,7,266.0,1232.75,30.303,ok,33.0,,pending,,pending,1,0.5,16,PF,87989972,True
ue11_qfi9,295.0,299.75,300.0,300.25,ok,0.4712397197265243,ok,ue8_qfi1,0,0,0,179.74999999999986,data,ok,2.0,False,,proxy,3,0,ue12_qfi2,0.0,148,150.0,ok,ue11_qfi2,41.222,ok,11,ok,16,ue12_qfi2,0.0,ok,0.7245388716134604,proxy,5,0.7188696930798201,65300043.2,ok,0.008697727272727272,ok,0.9322443181818182,0.233540625,ok,ue6_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue11_qfi2,109.03200000000001,ok,30.0,ue7_qfi2,1,72.5,72.5,30.303,ok,33.0,,pending,,pending,1,0.5,16,Reservation,87989972,True
ue10_qfi9,292.5,299.5,300.0,300.25,ok,0.4624121032517763,ok,ue10_qfi1,0,1,1,1023.5000000000001,data,ok,2.0,False,,proxy,3,0,ue13_qfi2,0.0,148,150.0,ok,ue10_qfi2,129.555,ok,11,ok,16,ue13_qfi2,0.0,ok,0.7350891162645921,proxy,5,0.7240140423926871,65924168.0,ok,0.00935,ok,0.9328477272727272,0.038559375,ok,ue6_qfi1,0.4117647058823529,34,100.0,data,ok,0.0,ue10_qfi2,115.34299999999999,ok,30.2,ue4_qfi2,9,95.5,699.75,30.303,ok,33.0,,pending,,pending,1,0.5,16,TwoTier,87989972,True
ue16_qfi9,296.75,300.0,300.25,300.25,ok,0.45021623558446844,ok,ue3_qfi9,1,1,1,4318.250000000001,data,ok,2.0,False,,proxy,3,0,ue3_qfi2,0.7631578947368421,152,150.0,ok,ue3_qfi2,147.668,ok,12,ok,16,ue3_qfi2,0.9087636,ok,0.7172351172315127,proxy,5,0.661080879297642,67635478.4,ok,0.009302272727272727,ok,0.9329522727272728,0.0377796875,ok,ue3_qfi1,0.3333333333333333,6,100.0,data,ok,0.0,ue9_qfi9,157.75,ok,23.2,ue3_qfi2,9,330.0,1405.75,30.303,ok,33.0,,pending,,pending,1,0.5,16,PF,161576974,True
ue13_qfi9,296.75,300.0,300.25,300.25,ok,0.47428115360550027,ok,ue6_qfi1,0,0,0,171.99999999999972,data,ok,2.0,False,,proxy,3,0,ue11_qfi2,0.0,147,150.0,ok,ue13_qfi2,42.757,ok,12,ok,16,ue11_qfi2,0.0,ok,0.7405898622003586,proxy,5,0.7323883406396625,65119968.0,ok,0.008854545454545455,ok,0.9319193181818182,0.2411046875,ok,ue3_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue13_qfi1,65.0,ok,30.2,ue9_qfi2,2,94.5,163.5,30.303,ok,33.0,,pending,,pending,1,0.5,16,Reservation,161576974,True
ue3_qfi9,295.5,299.75,300.0,300.25,ok,0.4608142825998707,ok,ue3_qfi1,0,0,0,479.7500000000001,data,ok,2.0,False,,proxy,3,0,ue13_qfi2,0.0,147,150.0,ok,ue11_qfi2,141.362,ok,10,ok,16,ue13_qfi2,0.0,ok,0.7295486209658486,proxy,5,0.7120792948513006,66348284.8,ok,0.008472727272727272,ok,0.9331613636363636,0.0381328125,ok,ue10_qfi1,0.40476190476190477,42,100.0,data,ok,0.0,ue10_qfi2,112.149,ok,27.4,ue11_qfi2,8,229.5,876.0,30.303,ok,33.0,,pending,,pending,1,0.5,16,TwoTier,161576974,True
ue16_qfi9,297.0,300.0,300.0,300.25,ok,0.45126411688186485,ok,ue7_qfi1,1,1,1,4294.25,data,ok,2.0,False,,proxy,3,0,ue16_qfi2,0.6778523489932886,149,150.0,ok,ue16_qfi2,145.851,ok,10,ok,16,ue16_qfi2,0.8961904,ok,0.711543236277955,proxy,5,0.6583108299811634,67510998.4,ok,0.009129545454545454,ok,0.9332568181818182,0.03881875,ok,ue1_qfi1,0.36363636363636365,11,100.0,data,ok,0.0,ue3_qfi2,106.947,ok,20.4,ue16_qfi2,9,370.75,1818.75,30.303,ok,33.0,,pending,,pending,1,0.5,16,PF,35492826,True
ue13_qfi9,297.5,300.0,300.25,300.25,ok,0.46589158544676257,ok,ue7_qfi1,0,0,0,176.99999999999994,data,ok,2.0,False,,proxy,3,0,ue11_qfi2,0.0,147,150.0,ok,ue12_qfi2,47.064,ok,10,ok,16,ue11_qfi2,0.0,ok,0.7433691657624291,proxy,5,0.7276297064097647,66114788.8,ok,0.0086,ok,0.9327227272727273,0.238625,ok,ue5_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue12_qfi2,106.565,ok,30.4,ue3_qfi2,1,71.75,71.75,30.303,ok,33.0,,pending,,pending,1,0.5,16,Reservation,35492826,True
ue7_qfi9,288.5,299.25,299.75,300.0,ok,0.44839302953450977,ok,ue3_qfi1,0,0,0,402.75000000000017,data,ok,2.0,False,,proxy,3,0,ue11_qfi2,0.0,147,150.0,ok,ue1_qfi2,67.039,ok,9,ok,16,ue11_qfi2,0.0,ok,0.6902712998543431,proxy,5,0.6697036218642886,67892576.0,ok,0.00951590909090909,ok,0.9336045454545454,0.03795625,ok,ue1_qfi1,0.425,40,100.0,data,ok,0.0,ue8_qfi9,189.5,ok,30.2,ue8_qfi2,14,97.75,1093.25,30.303,ok,33.0,,pending,,pending,1,0.5,16,TwoTier,35492826,True
ue16_qfi9,297.25,300.0,300.25,300.25,ok,0.448749234196806,ok,ue5_qfi1,1,1,1,3130.4999999999995,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.8926174496644296,149,150.0,ok,ue8_qfi2,139.68,ok,13,ok,16,ue8_qfi2,0.9364056,ok,0.7254387920464641,proxy,5,0.6700619965219278,67875326.4,ok,0.009647727272727273,ok,0.9339034090909091,0.0385546875,ok,ue10_qfi1,0.2903225806451613,31,100.0,data,ok,0.0,ue4_qfi2,113.38799999999999,ok,26.6,ue8_qfi2,5,199.5,690.5,30.303,ok,33.0,,pending,,pending,1,0.5,16,PF,376383645,True
ue13_qfi9,297.25,300.0,300.25,300.25,ok,0.46712371413374487,ok,ue5_qfi1,0,0,0,197.00000000000006,data,ok,2.0,False,,proxy,3,0,ue12_qfi2,0.0,147,150.0,ok,ue13_qfi2,103.86,ok,10,ok,16,ue12_qfi2,0.0,ok,0.7222750944272269,proxy,5,0.694698788113645,65932481.6,ok,0.008347727272727272,ok,0.9328704545454546,0.2272625,ok,ue3_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue7_qfi9,192.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,1,0.5,16,Reservation,376383645,True
ue12_qfi9,271.25,298.5,299.5,300.0,ok,0.45678495334310926,ok,ue8_qfi1,0,0,0,486.7499999999998,data,ok,2.0,False,,proxy,3,0,ue13_qfi2,0.0,148,150.0,ok,ue12_qfi2,99.557,ok,12,ok,16,ue13_qfi2,0.0,ok,0.7358412370056902,proxy,5,0.7302319838508908,66873046.4,ok,0.009488636363636364,ok,0.9344704545454545,0.0387609375,ok,ue4_qfi1,0.39473684210526316,38,100.0,data,ok,0.0,ue12_qfi2,111.826,ok,30.4,ue7_qfi2,10,98.0,794.0,30.303,ok,33.0,,pending,,pending,1,0.5,16,TwoTier,376383645,True
ue16_qfi9,297.5,300.0,300.25,300.25,ok,0.4527171322456195,ok,ue8_qfi1,1,1,1,3366.5000000000005,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.8741721854304636,151,150.0,ok,ue6_qfi2,142.521,ok,11,ok,16,ue3_qfi2,0.9254635999999999,ok,0.7205585247862362,proxy,5,0.6793144144521058,67161700.8,ok,0.00985,ok,0.9348477272727272,0.039121875,ok,ue8_qfi1,0.2,10,100.0,data,ok,0.0,ue3_qfi2,119.219,ok,26.6,ue8_qfi2,3,382.25,651.0,30.303,ok,33.0,,pending,,pending,1,0.5,16,PF,1746484539,True
ue13_qfi9,297.5,300.0,300.25,300.25,ok,0.47238202654087175,ok,ue2_qfi1,0,0,0,178.25000000000023,data,ok,2.0,False,,proxy,3,0,ue11_qfi2,0.0,147,150.0,ok,ue13_qfi2,132.043,ok,9,ok,16,ue11_qfi2,0.0,ok,0.7210131976663904,proxy,5,0.7033320838058412,65213779.2,ok,0.008675,ok,0.9324215909090909,0.2318296875,ok,ue6_qfi1,0.3673469387755102,49,100.0,data,ok,0.0,ue3_qfi9,131.75,ok,30.0,ue2_qfi2,1,72.0,72.0,30.303,ok,33.0,,pending,,pending,1,0.5,16,Reservation,1746484539,True
ue8_qfi9,293.0,299.5,300.0,300.25,ok,0.46369410057376925,ok,ue8_qfi1,0,0,1,502.49999999999994,data,ok,2.0,False,,proxy,3,0,ue13_qfi2,0.0,147,150.0,ok,ue1_qfi2,93.992,ok,11,ok,16,ue13_qfi2,0.0,ok,0.7348917180346773,proxy,5,0.7266400220590831,65824320.0,ok,0.008979545454545455,ok,0.9347159090909091,0.03939375,ok,ue8_qfi1,0.3939393939393939,33,100.0,data,ok,0.0,ue10_qfi2,98.25399999999999,ok,30.4,ue1_qfi2,10,131.5,900.25,30.303,ok,33.0,,pending,,pending,1,0.5,16,TwoTier,1746484539,True
ue16_qfi9,296.75,300.0,300.25,300.25,ok,0.4530403195432312,ok,ue16_qfi1,1,1,1,2841.75,data,ok,2.0,False,,proxy,3,0,ue9_qfi2,0.82,150,150.0,ok,ue13_qfi2,141.696,ok,14,ok,16,ue15_qfi2,0.9212884,ok,0.7227218239497815,proxy,5,0.6902518105288437,67212283.2,ok,0.009272727272727273,ok,0.9293477272727273,0.037815625,ok,ue9_qfi1,0.25,12,100.0,data,ok,0.0,ue15_qfi2,119.45599999999999,ok,25.0,ue9_qfi2,4,661.5,971.5,30.303,ok,33.0,,pending,,pending,4,0.5,16,PF,1826701614,True
ue12_qfi9,297.25,300.0,300.25,300.25,ok,0.4650174608004128,ok,ue9_qfi1,0,0,0,225.24999999999994,data,ok,2.0,False,,proxy,3,0,ue13_qfi2,0.0,148,150.0,ok,ue12_qfi2,64.478,ok,10,ok,16,ue13_qfi2,0.0,ok,0.7412330914030075,proxy,5,0.7289287668829167,66195726.4,ok,0.008775,ok,0.9321,0.200878125,ok,ue6_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue12_qfi2,111.419,ok,30.0,ue10_qfi2,2,73.5,146.75,30.303,ok,33.0,,pending,,pending,4,0.5,16,Reservation,1826701614,True
ue11_qfi9,292.75,299.75,300.0,300.25,ok,0.45965376578513856,ok,ue4_qfi1,0,0,0,483.00000000000006,data,ok,2.0,False,,proxy,3,0,ue13_qfi2,0.0,148,150.0,ok,ue4_qfi2,99.682,ok,11,ok,16,ue13_qfi2,0.0,ok,0.7377009255763609,proxy,5,0.7351672070105674,66415240.0,ok,0.00913409090909091,ok,0.9289090909090909,0.0375515625,ok,ue5_qfi1,0.4146341463414634,41,100.0,data,ok,0.0,ue4_qfi2,99.696,ok,30.4,ue2_qfi2,12,106.25,1003.0,30.303,ok,33.0,,pending,,pending,4,0.5,16,TwoTier,1826701614,True
ue16_qfi9,297.25,300.0,300.25,300.25,ok,0.446523786632068,ok,ue9_qfi1,1,1,2,3308.4999999999995,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.9133333333333333,150,150.0,ok,ue8_qfi2,148.245,ok,15,ok,16,ue8_qfi2,0.933724,ok,0.7310283673674157,proxy,5,0.6834593436642157,68215902.4,ok,0.008875,ok,0.9310477272727272,0.0378859375,ok,ue13_qfi1,0.0,1,100.0,data,ok,0.0,ue16_qfi2,109.1,ok,27.4,ue8_qfi2,4,168.75,527.5,30.303,ok,33.0,,pending,,pending,4,0.5,16,PF,1367864806,True
ue16_qfi9,297.5,300.0,300.25,300.25,ok,0.4611493445409586,ok,ue9_qfi1,0,0,0,189.00000000000006,data,ok,2.0,False,,proxy,3,0,ue12_qfi2,0.0,147,150.0,ok,ue15_qfi2,56.444,ok,12,ok,16,ue12_qfi2,0.0,ok,0.7579737010026258,proxy,5,0.7462937668275911,66834139.2,ok,0.008693181818181819,ok,0.9331295454545454,0.21606875,ok,ue8_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue15_qfi2,109.11600000000001,ok,30.2,ue16_qfi2,3,72.75,210.5,30.303,ok,33.0,,pending,,pending,4,0.5,16,Reservation,1367864806,True
ue9_qfi9,294.25,299.75,300.0,300.25,ok,0.4525659859162316,ok,ue8_qfi1,0,0,0,473.2499999999997,data,ok,2.0,False,,proxy,3,0,ue13_qfi2,0.0,147,150.0,ok,ue7_qfi2,85.38,ok,12,ok,16,ue13_qfi2,0.0,ok,0.7429914994978765,proxy,5,0.7401281487028537,67336939.2,ok,0.008877272727272727,ok,0.9312295454545455,0.03770625,ok,ue2_qfi1,0.4,40,100.0,data,ok,0.0,ue11_qfi2,119.263,ok,30.2,ue1_qfi2,8,97.0,625.0,30.303,ok,33.0,,pending,,pending,4,0.5,16,TwoTier,1367864806,True
ue16_qfi9,297.25,300.0,300.25,300.25,ok,0.4535118396025192,ok,ue4_qfi1,1,1,1,3432.2500000000005,data,ok,2.0,False,,proxy,3,0,ue9_qfi2,0.9194630872483222,149,150.0,ok,ue9_qfi2,143.245,ok,14,ok,16,ue10_qfi2,0.9408384000000001,ok,0.7199137339251933,proxy,5,0.665262689444949,67185736.0,ok,0.009538636363636364,ok,0.9318954545454545,0.038921875,ok,ue11_qfi1,0.41379310344827586,29,100.0,data,ok,0.0,ue9_qfi2,125.59,ok,27.6,ue9_qfi2,2,234.25,397.25,30.303,ok,33.0,,pending,,pending,4,0.5,16,PF,1097657231,True
ue16_qfi9,298.0,300.0,300.25,300.25,ok,0.46625072347644675,ok,ue11_qfi1,0,0,0,202.25000000000026,data,ok,2.0,False,,proxy,3,0,ue15_qfi2,0.0,147,150.0,ok,ue13_qfi2,114.827,ok,12,ok,16,ue15_qfi2,0.0,ok,0.7611853180569566,proxy,5,0.7537492103562347,66038878.4,ok,0.008838636363636364,ok,0.9322829545454545,0.2319640625,ok,ue4_qfi1,0.4583333333333333,48,100.0,data,ok,0.0,ue13_qfi2,115.39800000000001,ok,30.4,ue2_qfi2,8,74.5,553.75,30.303,ok,33.0,,pending,,pending,4,0.5,16,Reservation,1097657231,True
ue10_qfi9,289.75,299.75,300.0,300.25,ok,0.4625176731991829,ok,ue10_qfi1,0,0,0,479.74999999999994,data,ok,2.0,False,,proxy,3,0,ue13_qfi2,0.0,147,150.0,ok,ue6_qfi2,95.404,ok,12,ok,16,ue13_qfi2,0.0,ok,0.7400853435031876,proxy,5,0.7285030325177098,66025694.4,ok,0.009188636363636364,ok,0.9312897727272728,0.03885,ok,ue9_qfi1,0.4,40,100.0,data,ok,0.0,ue12_qfi2,101.88999999999999,ok,30.4,ue6_qfi2,9,132.25,815.25,30.303,ok,33.0,,pending,,pending,4,0.5,16,TwoTier,1097657231,True
ue16_qfi9,297.5,300.0,300.25,300.25,ok,0.45243692761286963,ok,ue14_qfi1,1,1,1,3701.25,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.8543046357615894,151,150.0,ok,ue14_qfi2,144.658,ok,14,ok,16,ue10_qfi2,0.9402924,ok,0.7178765327069456,proxy,5,0.7081364132347369,67355300.8,ok,0.009113636363636364,ok,0.9324056818181818,0.038821875,ok,ue5_qfi1,0.0,1,100.0,data,ok,0.0,ue10_qfi2,108.951,ok,25.8,ue2_qfi2,4,327.75,855.75,30.303,ok,33.0,,pending,,pending,4,0.5,16,PF,579362555,True
ue13_qfi9,297.75,300.0,300.25,300.25,ok,0.46753314585382516,ok,ue10_qfi1,0,0,0,269.99999999999955,data,ok,2.0,False,,proxy,3,0,ue14_qfi2,0.0,147,150.0,ok,ue13_qfi2,94.778,ok,12,ok,16,ue14_qfi2,0.0,ok,0.7521422854517357,proxy,5,0.7437780746368263,66047340.8,ok,0.00854090909090909,ok,0.9325181818181818,0.218265625,ok,ue11_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue13_qfi2,116.64399999999999,ok,30.4,ue3_qfi2,2,74.75,149.0,30.303,ok,33.0,,pending,,pending,4,0.5,16,Reservation,579362555,True
ue10_qfi9,294.0,299.75,300.0,300.25,ok,0.4595223167896961,ok,ue2_qfi1,0,0,0,498.25000000000006,data,ok,2.0,False,,proxy,3,0,ue13_qfi2,0.0,147,150.0,ok,ue2_qfi2,81.842,ok,11,ok,16,ue13_qfi2,0.0,ok,0.7346934988054155,proxy,5,0.7303796507994165,66394259.2,ok,0.009227272727272728,ok,0.9318386363636364,0.038584375,ok,ue2_qfi1,0.3125,32,100.0,data,ok,0.0,ue11_qfi2,106.794,ok,30.4,ue7_qfi2,9,88.75,665.0,30.303,ok,33.0,,pending,,pending,4,0.5,16,TwoTier,579362555,True
ue16_qfi9,296.5,300.0,300.0,300.25,ok,0.44460030275778806,ok,ue7_qfi1,1,1,1,2937.7500000000005,data,ok,2.0,False,,proxy,3,0,ue10_qfi2,0.9072847682119205,151,150.0,ok,ue16_qfi2,146.398,ok,14,ok,16,ue16_qfi2,0.9216512,ok,0.7326344640806787,proxy,5,0.7046586496443528,68321929.6,ok,0.00874090909090909,ok,0.9303022727272727,0.0383671875,ok,ue7_qfi1,0.3076923076923077,13,100.0,data,ok,0.0,ue1_qfi2,118.497,ok,27.4,ue10_qfi2,4,299.75,643.25,30.303,ok,33.0,,pending,,pending,4,0.5,16,PF,661058651,True
ue13_qfi9,297.5,300.0,300.25,300.25,ok,0.4546398344549817,ok,ue3_qfi1,0,0,0,214.50000000000014,data,ok,2.0,False,,proxy,3,0,ue12_qfi2,0.0,148,150.0,ok,ue13_qfi2,66.066,ok,11,ok,16,ue12_qfi2,0.0,ok,0.7477888925308832,proxy,5,0.7307649456958517,67528483.2,ok,0.008836363636363637,ok,0.9330306818181818,0.20426875,ok,ue6_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue13_qfi2,117.14999999999999,ok,30.4,ue7_qfi2,1,73.25,73.25,30.303,ok,33.0,,pending,,pending,4,0.5,16,Reservation,661058651,True
ue7_qfi9,265.25,298.75,299.5,300.0,ok,0.44925249886365304,ok,ue3_qfi1,0,0,0,417.74999999999983,data,ok,2.0,False,,proxy,3,0,ue11_qfi2,0.0,148,150.0,ok,ue3_qfi2,71.831,ok,10,ok,16,ue11_qfi2,0.0,ok,0.6921494390945284,proxy,5,0.6837697821011487,67670164.8,ok,0.00878409090909091,ok,0.93015,0.03814375,ok,ue2_qfi1,0.46808510638297873,47,100.0,data,ok,0.0,ue1_qfi9,164.75,ok,30.2,ue6_qfi2,7,100.0,554.25,30.303,ok,33.0,,pending,,pending,4,0.5,16,TwoTier,661058651,True
ue16_qfi9,297.75,300.0,300.25,300.25,ok,0.4480578608710439,ok,ue10_qfi1,1,1,1,4189.5,data,ok,2.0,False,,proxy,3,0,ue10_qfi2,0.8223684210526315,152,150.0,ok,ue10_qfi2,144.877,ok,13,ok,16,ue10_qfi2,0.9124715999999999,ok,0.7356683950751582,proxy,5,0.679894639331509,67823628.8,ok,0.009070454545454545,ok,0.9325147727272727,0.0377890625,ok,ue6_qfi1,0.14285714285714285,7,100.0,data,ok,0.0,ue7_qfi2,119.87699999999998,ok,25.0,ue10_qfi2,5,260.75,1042.0,30.303,ok,33.0,,pending,,pending,4,0.5,16,PF,87989972,True
ue12_qfi9,296.0,300.0,300.25,300.25,ok,0.4637775232047008,ok,ue10_qfi1,0,0,0,304.5,data,ok,2.0,False,,proxy,3,0,ue13_qfi2,0.0,148,150.0,ok,ue12_qfi2,67.527,ok,11,ok,16,ue13_qfi2,0.0,ok,0.7403513780742084,proxy,5,0.7319396504393743,66237014.4,ok,0.008604545454545455,ok,0.9333534090909091,0.2063921875,ok,ue10_qfi1,0.41304347826086957,46,100.0,data,ok,0.0,ue12_qfi2,114.73299999999999,ok,30.0,ue10_qfi2,1,90.5,90.5,30.303,ok,33.0,,pending,,pending,4,0.5,16,Reservation,87989972,True
ue6_qfi9,295.25,299.75,300.0,300.25,ok,0.4578329476086183,ok,ue10_qfi1,0,1,1,1113.9999999999998,data,ok,2.0,False,,proxy,3,0,ue13_qfi2,0.0,148,150.0,ok,ue10_qfi2,131.929,ok,11,ok,16,ue13_qfi2,0.0,ok,0.7393959005667241,proxy,5,0.7284039712610979,66522603.2,ok,0.009375,ok,0.9323193181818182,0.0384640625,ok,ue7_qfi1,0.3902439024390244,41,100.0,data,ok,0.0,ue10_qfi2,115.59500000000001,ok,28.0,ue10_qfi2,11,210.0,1127.75,30.303,ok,33.0,,pending,,pending,4,0.5,16,TwoTier,87989972,True
ue16_qfi9,296.75,300.0,300.25,300.25,ok,0.4455172873627019,ok,ue3_qfi9,1,1,1,4350.5,data,ok,2.0,False,,proxy,3,0,ue3_qfi2,0.7763157894736842,152,150.0,ok,ue3_qfi2,148.302,ok,13,ok,16,ue3_qfi2,0.9144308000000001,ok,0.727564073682522,proxy,5,0.6762288374006066,68266876.8,ok,0.009181818181818182,ok,0.9346761363636363,0.037875,ok,ue3_qfi1,0.2857142857142857,7,100.0,data,ok,0.0,ue9_qfi9,128.0,ok,23.8,ue3_qfi2,6,536.0,1212.0,30.303,ok,33.0,,pending,,pending,4,0.5,16,PF,161576974,True
ue15_qfi9,298.0,300.0,300.25,300.25,ok,0.4655616750451403,ok,ue3_qfi1,0,0,0,332.5,data,ok,2.0,False,,proxy,3,0,ue16_qfi2,0.0,147,150.0,ok,ue13_qfi2,69.125,ok,10,ok,16,ue16_qfi2,0.0,ok,0.7740156503058053,proxy,5,0.7545741360249024,66018675.2,ok,0.008902272727272727,ok,0.9327022727272727,0.2486953125,ok,ue5_qfi1,0.425531914893617,47,100.0,data,ok,0.0,ue13_qfi2,102.196,ok,30.4,ue5_qfi2,13,98.0,917.25,30.303,ok,33.0,,pending,,pending,4,0.5,16,Reservation,161576974,True
ue9_qfi9,291.75,299.5,300.0,300.0,ok,0.45830863685654805,ok,ue3_qfi1,0,0,0,464.4999999999999,data,ok,2.0,False,,proxy,3,0,ue11_qfi2,0.0,147,150.0,ok,ue3_qfi2,72.15,ok,10,ok,16,ue11_qfi2,0.0,ok,0.6890205927529545,proxy,5,0.6676531671026772,66749104.0,ok,0.009247727272727272,ok,0.9344170454545454,0.03851875,ok,ue2_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue4_qfi9,132.5,ok,30.2,ue10_qfi2,7,83.5,526.5,30.303,ok,33.0,,pending,,pending,4,0.5,16,TwoTier,161576974,True
ue16_qfi9,297.0,300.0,300.0,300.25,ok,0.4466865494366367,ok,ue7_qfi1,1,1,1,4188.5,data,ok,2.0,False,,proxy,3,0,ue16_qfi2,0.7181208053691275,149,150.0,ok,ue16_qfi2,149.092,ok,13,ok,16,ue16_qfi2,0.9016248,ok,0.7214883734097322,proxy,5,0.6742191473856841,68112196.8,ok,0.009820454545454545,ok,0.9335181818181818,0.038890625,ok,ue6_qfi1,0.3333333333333333,15,100.0,data,ok,0.0,ue13_qfi2,104.71900000000001,ok,21.8,ue16_qfi2,5,498.5,1449.5,30.303,ok,33.0,,pending,,pending,4,0.5,16,PF,35492826,True
ue15_qfi9,298.25,300.0,300.25,300.25,ok,0.4633500821233674,ok,ue6_qfi1,0,0,0,207.50000000000003,data,ok,2.0,False,,proxy,3,0,ue14_qfi2,0.0,147,150.0,ok,ue15_qfi2,60.498,ok,11,ok,16,ue14_qfi2,0.0,ok,0.7695224294505285,proxy,5,0.7557248405021665,66506795.2,ok,0.008622727272727273,ok,0.9316431818181818,0.238428125,ok,ue13_qfi1,0.38095238095238093,42,100.0,data,ok,0.0,ue15_qfi2,105.12199999999999,ok,27.4,ue13_qfi2,8,73.25,557.25,30.303,ok,33.0,,pending,,pending,4,0.5,16,Reservation,35492826,True
ue1_qfi9,294.25,299.75,300.0,300.25,ok,0.4457007250869583,ok,ue1_qfi1,0,0,0,427.75000000000006,data,ok,2.0,False,,proxy,3,0,ue13_qfi2,0.0,147,150.0,ok,ue7_qfi2,106.512,ok,11,ok,16,ue13_qfi2,0.0,ok,0.7427741236921517,proxy,5,0.7300676238064916,68094764.8,ok,0.009613636363636364,ok,0.9349965909090909,0.0381609375,ok,ue1_qfi1,0.40540540540540543,37,100.0,data,ok,0.0,ue6_qfi2,108.108,ok,30.4,ue4_qfi2,11,153.75,918.0,30.303,ok,33.0,,pending,,pending,4,0.5,16,TwoTier,35492826,True
