M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06,M06.flow,M06.p95_ms,M06.status,M07,M07.met,M07.status,M07.total,M08,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,composition,n_ues,scheduler,seed,video_tier
ue2_qfi2,8.314,16.46,18.441,19.866,ok,0.0005682463329456159,ok,ue2_qfi82,0,1,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue2_qfi2,21.274,ok,,3,ok,3,,ue1_qfi2,0.9824994666666667,ok,0.9992680186030309,proxy,5,0.999040553826654,24773936.0,ok,0.03539545454545454,ok,0.42507727272727275,0.068275,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,16.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,16,Reservation,661058651,1.5
ue3_qfi2,8.365,15.661,17.723,19.373,ok,0.000695478883753164,ok,ue2_qfi82,0,1,4,1000.2500000000003,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue3_qfi2,20.736,ok,,3,ok,3,,ue1_qfi2,0.9824994666666667,ok,0.9829541004774907,proxy,5,0.9506445738318428,24769443.2,ok,0.02989090909090909,ok,0.39211931818181817,0.056165625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,15.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,16,TwoTier,661058651,1.5
ue2_qfi2,8.095,15.138,16.661,18.983,ok,0.00035376839107154615,ok,ue2_qfi82,0,1,4,1000.2500000000001,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue2_qfi2,21.03,ok,,3,ok,3,,ue1_qfi2,0.98104,ok,0.9996183602899988,proxy,5,0.9993720430071327,24802988.8,ok,0.0297,ok,0.3649340909090909,0.057259375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,14.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,16,PF,87989972,1.5
ue2_qfi2,7.843,15.607,17.92,19.541,ok,0.0005562396753170192,ok,ue2_qfi82,0,1,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue2_qfi2,21.315,ok,,3,ok,3,,ue1_qfi2,0.98104,ok,0.9992213877373117,proxy,5,0.9989271328585947,24793412.8,ok,0.03569772727272727,ok,0.41841931818181816,0.0668578125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,15.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,16,Reservation,87989972,1.5
ue3_qfi2,8.83,16.094,17.656,19.0,ok,0.0007657607368226817,ok,ue2_qfi82,0,2,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue3_qfi2,20.594,ok,,3,ok,3,,ue1_qfi2,0.98104,ok,0.9768527052507817,proxy,5,0.9196341069814571,24789153.6,ok,0.029761363636363638,ok,0.38605340909090907,0.05629375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,15.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,16,TwoTier,87989972,1.5
ue2_qfi2,8.605,15.9,17.846,19.65,ok,0.0003799640050296028,ok,ue3_qfi82,0,1,4,1001.7499999999999,data,ok,2.0,False,,proxy,3,0,,ue3_qfi2,0.993421052631579,152,150.0,ok,,ue2_qfi2,21.15,ok,,3,ok,3,,ue1_qfi2,0.9794037333333334,ok,0.9995728451740907,proxy,5,0.9993303928979296,24948670.400000002,ok,0.029995454545454544,ok,0.37842386363636366,0.0606796875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,14.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,16,PF,161576974,1.5
ue2_qfi2,8.358,16.679,19.176,20.572,ok,0.0005717140529660567,ok,ue2_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue3_qfi2,0.993421052631579,152,150.0,ok,,ue2_qfi2,23.484,ok,,3,ok,3,,ue1_qfi2,0.9794037333333334,ok,0.9992625798006586,proxy,5,0.9989612316124014,24945281.6,ok,0.03525909090909091,ok,0.43087954545454543,0.0727421875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,16.0,ok,,30.2,ue3_qfi2,1,69.75,69.75,30.303,ok,33.0,,pending,,pending,sensor_dense,16,Reservation,161576974,1.5
ue3_qfi2,8.67,15.697,18.121,18.922,ok,0.0007725137406106281,ok,ue2_qfi82,0,1,4,1000.2500000000001,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue3_qfi2,20.435,ok,,3,ok,3,,ue1_qfi2,0.9794037333333334,ok,0.9791945129687418,proxy,5,0.9016164124300678,24943288.0,ok,0.02983409090909091,ok,0.3995681818181818,0.0598078125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,15.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,16,TwoTier,161576974,1.5
ue2_qfi2,8.365,15.743,17.59,19.741,ok,0.0003908933889783094,ok,ue2_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue2_qfi2,21.606,ok,,3,ok,3,,ue1_qfi2,0.9813538666666667,ok,0.9995713126761421,proxy,5,0.9990435552693016,24689123.200000003,ok,0.030115909090909092,ok,0.38575227272727275,0.0617609375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,14.75,ok,,30.2,ue3_qfi2,1,68.75,68.75,30.303,ok,33.0,,pending,,pending,sensor_dense,16,PF,35492826,1.5
ue2_qfi2,8.22,16.741,19.173,20.606,ok,0.0006452818299477732,ok,ue2_qfi82,0,1,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue2_qfi2,22.59,ok,,3,ok,3,,ue1_qfi2,0.981852,ok,0.9989089309372847,proxy,5,0.9982471506825426,24690876.8,ok,0.03555681818181818,ok,0.4394215909090909,0.0745859375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,15.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,16,Reservation,35492826,1.5
ue3_qfi2,8.944,15.816,17.494,19.092,ok,0.0006493111188538551,ok,ue2_qfi82,0,1,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue3_qfi2,0.993421052631579,152,150.0,ok,,ue3_qfi2,21.808,ok,,3,ok,3,,ue1_qfi2,0.9819728,ok,0.9849801291925335,proxy,5,0.9287623398527516,24690168.0,ok,0.030020454545454545,ok,0.41110681818181816,0.0608984375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,16.0,ok,,30.2,ue3_qfi2,1,70.0,70.0,30.303,ok,33.0,,pending,,pending,sensor_dense,16,TwoTier,35492826,1.5
ue2_qfi2,8.245,14.756,16.734,18.505,ok,0.00038970174415151716,ok,ue3_qfi82,0,2,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue2_qfi2,20.663,ok,,3,ok,3,,ue1_qfi2,0.9596594666666667,ok,0.9995940791899083,proxy,5,0.9994442939113968,24883468.8,ok,0.02980681818181818,ok,0.3619818181818182,0.0556859375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,14.75,ok,,30.2,ue1_qfi2,1,69.75,69.75,30.303,ok,33.0,,pending,,pending,sensor_dense,16,PF,376383645,1.5
ue3_qfi2,7.384,15.292,17.25,18.777,ok,0.0006225750883551262,ok,ue3_qfi82,0,1,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue3_qfi2,21.526,ok,,3,ok,3,,ue1_qfi2,0.9591952,ok,0.9991055543019034,proxy,5,0.9985339499806073,24871195.2,ok,0.03579545454545455,ok,0.41774204545454546,0.0660359375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,15.25,ok,,30.2,ue1_qfi2,1,69.75,69.75,30.303,ok,33.0,,pending,,pending,sensor_dense,16,Reservation,376383645,1.5
ue1_qfi2,6.069,15.265,18.0,19.137,ok,0.0007659690437181475,ok,ue2_qfi82,0,1,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue3_qfi2,21.305,ok,,3,ok,3,,ue1_qfi2,0.9597394666666667,ok,0.9763929575485509,proxy,5,0.9163006617185385,24874307.2,ok,0.029925,ok,0.38506931818181817,0.0549734375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,15.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,16,TwoTier,376383645,1.5
ue3_qfi2,8.744,15.296,17.106,18.5,ok,0.0004011447162370721,ok,ue2_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue3_qfi2,0.993421052631579,152,150.0,ok,,ue3_qfi2,20.403,ok,,3,ok,3,,ue1_qfi2,0.9738304000000001,ok,0.9995762260958871,proxy,5,0.9993543711362302,24863385.6,ok,0.02955909090909091,ok,0.36014318181818183,0.0532171875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,14.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,16,PF,1746484539,1.5
ue3_qfi2,8.435,16.244,18.25,19.722,ok,0.0005909937341539564,ok,ue2_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue3_qfi2,0.9868421052631579,152,150.0,ok,,ue3_qfi2,22.467,ok,,3,ok,3,,ue1_qfi2,0.9738304000000001,ok,0.9991748940745817,proxy,5,0.9988613201347093,24855878.4,ok,0.03501590909090909,ok,0.41333977272727274,0.0631671875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,15.25,ok,,30.0,ue3_qfi2,1,68.25,68.25,30.303,ok,33.0,,pending,,pending,sensor_dense,16,Reservation,1746484539,1.5
ue3_qfi2,8.814,15.9,18.177,19.764,ok,0.0006259990107272853,ok,ue3_qfi82,0,1,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue3_qfi2,22.642,ok,,3,ok,3,,ue1_qfi2,0.9738304000000001,ok,0.9859244974675685,proxy,5,0.933331216913236,24856374.400000002,ok,0.029704545454545456,ok,0.3826215909090909,0.052909375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,16.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,16,TwoTier,1746484539,1.5
ue6_qfi1,8.25,23.0,85.5,85.5,ok,0.0011161473739969118,ok,ue6_qfi9,0,2,4,1028.7499999999998,data,ok,2.0,False,,proxy,3,0,,ue12_qfi2,0.9933774834437086,151,150.0,ok,,ue13_qfi2,57.842,ok,,13,ok,13,,ue7_qfi2,0.9688776,ok,0.9942783941860419,proxy,5,0.9936113927897031,56650513.6,ok,0.014497727272727273,ok,0.8365579545454546,0.0577875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue6_qfi1,77.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,drone_heavy,16,PF,1826701614,1.0
ue2_qfi9,20.25,54.25,59.0,62.5,ok,0.0017636301641475612,ok,ue10_qfi9,0,1,4,1024.7499999999995,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue2_qfi2,42.113,ok,,13,ok,13,,ue7_qfi2,0.9662028,ok,0.9643627859108161,proxy,5,0.9475207157807133,56609027.2,ok,0.015375,ok,0.868534090909091,0.156471875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,42.25,ok,,30.2,ue1_qfi2,1,78.25,78.25,30.303,ok,33.0,,pending,,pending,drone_heavy,16,Reservation,1826701614,1.0
ue11_qfi1,18.25,84.0,94.0,94.0,ok,0.0008345238946092482,ok,ue14_qfi82,0,1,1,1800.5,data,ok,2.0,False,,proxy,3,0,,ue9_qfi2,0.9933774834437086,151,150.0,ok,,ue12_qfi2,48.008,ok,,13,ok,13,,ue4_qfi2,0.9647055999999999,ok,0.9767706826101206,proxy,5,0.962024043136429,56659449.6,ok,0.014877272727272727,ok,0.8681545454545454,0.0604078125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue8_qfi1,76.0,ok,,30.4,ue10_qfi2,2,68.75,135.0,30.303,ok,33.0,,pending,,pending,drone_heavy,16,TwoTier,1826701614,1.0
ue12_qfi2,26.297,33.532,54.269,57.55,ok,0.0011022958139530654,ok,ue8_qfi9,0,2,4,1038.75,data,ok,2.0,False,,proxy,3,0,,ue12_qfi2,0.9867549668874173,151,150.0,ok,,ue12_qfi2,58.527,ok,,13,ok,13,,ue6_qfi2,0.956532,ok,0.9945376646536823,proxy,5,0.9924987707289205,56237337.6,ok,0.014695454545454546,ok,0.8373943181818182,0.0583671875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue4_qfi1,46.5,ok,,29.8,ue12_qfi2,1,68.75,68.75,30.303,ok,33.0,,pending,,pending,drone_heavy,16,PF,1367864806,1.0
ue2_qfi9,21.75,55.5,64.5,71.5,ok,0.001723994847376603,ok,ue6_qfi9,0,1,4,1020.0,data,ok,2.0,False,,proxy,3,0,,ue8_qfi2,0.993421052631579,152,150.0,ok,,ue12_qfi2,40.683,ok,,13,ok,13,,ue6_qfi2,0.9568384,ok,0.9640230296864892,proxy,5,0.9487228647820755,56181214.4,ok,0.015702272727272728,ok,0.8688988636363636,0.159978125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,49.75,ok,,30.4,ue1_qfi2,1,70.25,70.25,30.303,ok,33.0,,pending,,pending,drone_heavy,16,Reservation,1367864806,1.0
ue6_qfi1,19.75,48.25,79.0,79.0,ok,0.0008835466019447009,ok,ue14_qfi82,0,1,1,1901.0,data,ok,2.0,False,,proxy,3,0,,ue11_qfi2,0.9868421052631579,152,150.0,ok,,ue13_qfi2,42.974,ok,,13,ok,13,,ue6_qfi2,0.957544,ok,0.9731091537955934,proxy,5,0.9619416231456763,56231132.8,ok,0.014536363636363637,ok,0.8714625,0.0613796875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue5_qfi1,61.75,ok,,30.0,ue11_qfi2,2,69.5,138.0,30.303,ok,33.0,,pending,,pending,drone_heavy,16,TwoTier,1367864806,1.0
ue2_qfi9,9.5,67.25,114.5,137.25,ok,0.0011667637074336166,ok,ue2_qfi85,0,1,2,1671.5000000000002,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue13_qfi2,62.5,ok,,12,ok,13,,ue11_qfi2,0.9457536,ok,0.9933472898920879,proxy,5,0.9896256047742914,56210344.0,ok,0.014545454545454545,ok,0.86245,0.063971875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,127.75,ok,,30.2,ue5_qfi2,1,67.5,67.5,30.303,ok,33.0,,pending,,pending,drone_heavy,16,PF,1097657231,1.0
ue11_qfi1,12.75,28.25,88.0,88.0,ok,0.0017881972893023321,ok,ue2_qfi85,0,1,2,1671.25,data,ok,2.0,False,,proxy,3,0,,ue11_qfi2,0.9868421052631579,152,150.0,ok,,ue13_qfi2,57.747,ok,,12,ok,13,,ue11_qfi2,0.9461304,ok,0.9594190330275871,proxy,5,0.9459202519695816,56161444.8,ok,0.015561363636363637,ok,0.8914647727272728,0.1760796875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue11_qfi1,75.25,ok,,30.0,ue11_qfi2,1,107.5,107.5,30.303,ok,33.0,,pending,,pending,drone_heavy,16,Reservation,1097657231,1.0
ue9_qfi1,17.0,84.0,92.0,92.0,ok,0.0009137913470605758,ok,ue2_qfi85,0,1,2,1671.25,data,ok,2.0,False,,proxy,3,0,,ue8_qfi2,0.993421052631579,152,150.0,ok,,ue13_qfi2,54.415,ok,,12,ok,13,,ue11_qfi2,0.9463888,ok,0.970712207538055,proxy,5,0.9553449222126034,56208820.8,ok,0.01555,ok,0.8954579545454545,0.06633125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue8_qfi9,79.75,ok,,30.4,ue3_qfi2,1,90.0,90.0,30.303,ok,33.0,,pending,,pending,drone_heavy,16,TwoTier,1097657231,1.0
ue1_qfi9,12.5,65.75,93.0,104.75,ok,0.001191703302587753,ok,ue1_qfi85,0,1,1,1491.25,data,ok,2.0,False,,proxy,3,0,,ue6_qfi2,0.993421052631579,152,150.0,ok,,ue13_qfi2,57.73,ok,,13,ok,13,,ue9_qfi2,0.9598932,ok,0.9932943437646495,proxy,5,0.9877608077414848,56375614.4,ok,0.014720454545454545,ok,0.8352079545454546,0.0569875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,92.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,drone_heavy,16,PF,579362555,1.0
ue1_qfi9,22.25,56.25,64.0,71.0,ok,0.0017157278122201288,ok,ue15_qfi82,0,1,1,1803.25,data,ok,2.0,False,,proxy,3,0,,ue10_qfi2,0.993421052631579,152,150.0,ok,,ue13_qfi2,44.394,ok,,13,ok,13,,ue9_qfi2,0.958992,ok,0.963186205236035,proxy,5,0.9511158328832583,56313617.6,ok,0.014913636363636363,ok,0.8669727272727272,0.1537765625,ok,ue1_qfi82,0.0,98,10.0,data,ok,0.0,ue1_qfi9,48.75,ok,,30.2,ue10_qfi2,1,70.0,70.0,30.303,ok,33.0,,pending,,pending,drone_heavy,16,Reservation,579362555,1.0
ue9_qfi1,17.75,71.5,84.5,84.5,ok,0.0009292173070056042,ok,ue1_qfi85,0,1,1,1491.25,data,ok,2.0,False,,proxy,3,0,,ue3_qfi2,0.993421052631579,152,150.0,ok,,ue13_qfi2,50.381,ok,,13,ok,13,,ue9_qfi2,0.9569276,ok,0.9691409822799631,proxy,5,0.9589266836080191,56360857.6,ok,0.014597727272727273,ok,0.8680522727272727,0.0604734375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue9_qfi1,66.75,ok,,30.2,ue4_qfi2,1,69.75,69.75,30.303,ok,33.0,,pending,,pending,drone_heavy,16,TwoTier,579362555,1.0
ue12_qfi2,26.655,33.336,53.678,57.048,ok,0.001003392881071628,ok,ue3_qfi9,0,1,4,1015.4999999999999,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue12_qfi2,57.798,ok,,13,ok,13,,ue5_qfi2,0.956546,ok,0.9949813770600825,proxy,5,0.9935251001431217,56398216.0,ok,0.014113636363636363,ok,0.830675,0.0573453125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,44.75,ok,,30.2,ue12_qfi2,1,67.75,67.75,30.303,ok,33.0,,pending,,pending,drone_heavy,16,PF,661058651,1.0
ue5_qfi1,15.25,23.25,90.5,90.5,ok,0.0016700884733592456,ok,ue14_qfi82,0,1,1,1309.0000000000002,data,ok,2.0,False,,proxy,3,0,,ue3_qfi2,0.993421052631579,152,150.0,ok,,ue12_qfi2,41.336,ok,,13,ok,13,,ue5_qfi2,0.9556048,ok,0.9713694971288447,proxy,5,0.9487319702798329,56350820.8,ok,0.01555909090909091,ok,0.8660659090909091,0.152315625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue5_qfi1,75.25,ok,,30.4,ue2_qfi2,2,71.25,140.5,30.303,ok,33.0,,pending,,pending,drone_heavy,16,Reservation,661058651,1.0
ue4_qfi1,16.75,56.0,79.0,79.0,ok,0.0008019237323265173,ok,ue6_qfi9,0,1,4,1025.0,data,ok,2.0,False,,proxy,3,0,,ue5_qfi2,0.993421052631579,152,150.0,ok,,ue12_qfi2,46.604,ok,,13,ok,13,,ue5_qfi2,0.95353,ok,0.9756824070635981,proxy,5,0.9607093054486346,56385212.8,ok,0.014604545454545455,ok,0.8614534090909091,0.060165625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue8_qfi1,62.5,ok,,30.2,ue5_qfi2,1,89.0,89.0,30.303,ok,33.0,,pending,,pending,drone_heavy,16,TwoTier,661058651,1.0
ue12_qfi2,27.86,54.922,60.303,61.96,ok,0.001091231513769108,ok,ue8_qfi9,0,1,4,1022.4999999999995,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue12_qfi2,62.454,ok,,13,ok,13,,ue11_qfi2,0.957582,ok,0.9946384085726564,proxy,5,0.9939982637688215,56299660.8,ok,0.014515909090909091,ok,0.8585886363636364,0.0626953125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue7_qfi1,42.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,drone_heavy,16,PF,87989972,1.0
ue2_qfi9,23.25,55.5,62.0,66.5,ok,0.0017709686539172976,ok,ue15_qfi82,0,1,1,1305.4999999999995,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue12_qfi2,57.204,ok,,13,ok,13,,ue11_qfi2,0.9559295999999999,ok,0.9650455664179368,proxy,5,0.9518190520665804,56247553.6,ok,0.015270454545454545,ok,0.88615,0.171890625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue11_qfi1,50.25,ok,,30.4,ue6_qfi2,1,82.75,82.75,30.303,ok,33.0,,pending,,pending,drone_heavy,16,Reservation,87989972,1.0
ue6_qfi1,19.0,56.75,86.5,86.5,ok,0.0008203917828618615,ok,ue11_qfi9,0,1,4,1053.7499999999995,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue12_qfi2,53.42,ok,,13,ok,13,,ue9_qfi2,0.9551796,ok,0.9730461527924519,proxy,5,0.9603206864221868,56305188.8,ok,0.01491590909090909,ok,0.8905238636363636,0.0648921875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue6_qfi1,67.5,ok,,30.4,ue5_qfi2,2,75.25,141.75,30.303,ok,33.0,,pending,,pending,drone_heavy,16,TwoTier,87989972,1.0
ue5_qfi1,13.25,30.5,83.0,83.0,ok,0.0010338400490485314,ok,ue11_qfi9,0,2,4,1021.4999999999997,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue12_qfi2,60.708,ok,,13,ok,13,,ue11_qfi2,0.9691664,ok,0.9951037790741253,proxy,5,0.9937757800968807,56540116.8,ok,0.014352272727272727,ok,0.8573829545454545,0.0611765625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue5_qfi1,69.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,drone_heavy,16,PF,161576974,1.0
ue9_qfi1,13.5,23.25,85.25,85.25,ok,0.001706278463310304,ok,ue5_qfi9,0,2,4,1024.75,data,ok,2.0,False,,proxy,3,0,,ue2_qfi2,0.993421052631579,152,150.0,ok,,ue12_qfi2,56.5,ok,,13,ok,13,,ue11_qfi2,0.9674404,ok,0.9633678574980873,proxy,5,0.9484050484384019,56476651.2,ok,0.015406818181818181,ok,0.8851988636363637,0.17195,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue9_qfi1,71.75,ok,,30.4,ue1_qfi2,1,68.75,68.75,30.303,ok,33.0,,pending,,pending,drone_heavy,16,Reservation,161576974,1.0
ue7_qfi1,20.25,81.5,84.0,84.0,ok,0.0008573302442716878,ok,ue7_qfi9,0,2,4,1056.7500000000005,data,ok,2.0,False,,proxy,3,0,,ue3_qfi2,0.993421052631579,152,150.0,ok,,ue12_qfi2,48.184,ok,,13,ok,13,,ue11_qfi2,0.96611,ok,0.9719037702259079,proxy,5,0.9604827106747409,56542656.0,ok,0.014979545454545454,ok,0.8886227272727273,0.0626734375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue6_qfi1,63.75,ok,,30.4,ue4_qfi2,2,74.5,141.5,30.303,ok,33.0,,pending,,pending,drone_heavy,16,TwoTier,161576974,1.0
ue9_qfi1,8.5,55.5,84.75,84.75,ok,0.001194059710300598,ok,ue11_qfi9,0,1,4,1015.0000000000001,data,ok,2.0,False,,proxy,3,0,,ue9_qfi2,0.993421052631579,152,150.0,ok,,ue13_qfi2,59.989,ok,,13,ok,13,,ue9_qfi2,0.9604792,ok,0.9935251017652904,proxy,5,0.9909556789670224,56364606.4,ok,0.015109090909090909,ok,0.8472727272727273,0.0607203125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue9_qfi1,76.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,drone_heavy,16,PF,35492826,1.0
ue2_qfi9,22.5,55.75,67.0,81.0,ok,0.0017164123413887817,ok,ue15_qfi82,0,1,1,1309.0000000000002,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue13_qfi2,53.277,ok,,13,ok,13,,ue9_qfi2,0.9623728,ok,0.9700675015127598,proxy,5,0.9524594629027272,56314315.2,ok,0.015465909090909091,ok,0.8786761363636364,0.1680359375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,58.5,ok,,30.2,ue1_qfi2,2,70.25,136.5,30.303,ok,33.0,,pending,,pending,drone_heavy,16,Reservation,35492826,1.0
ue9_qfi1,18.25,71.5,91.5,91.5,ok,0.0008462584436459742,ok,ue14_qfi82,0,1,1,1801.25,data,ok,2.0,False,,proxy,3,0,,ue6_qfi2,0.993421052631579,152,150.0,ok,,ue12_qfi2,49.083,ok,,13,ok,13,,ue9_qfi2,0.961442,ok,0.9768277146829734,proxy,5,0.9613942740258935,56346571.2,ok,0.014313636363636363,ok,0.8790045454545454,0.0638828125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue9_qfi1,73.25,ok,,30.2,ue6_qfi2,2,70.75,141.0,30.303,ok,33.0,,pending,,pending,drone_heavy,16,TwoTier,35492826,1.0
